sku,valid_from,valid_to,price
QX-DRY-116,2026-01-05,2026-01-05,5.61
QX-DRY-116,2026-01-05,2026-01-05,5.82
QX-DRY-116,2026-01-05,2026-01-05,6.11
QX-DRY-116,2026-01-05,,6.07
QX-TIN-117,2025-02-22,2025-08-30,0.61
QX-TIN-117,2025-08-30,2025-08-30,0.64
QX-TIN-117,2025-08-30,,0.70
QX-BWS-118,2024-07-20,2026-01-21,10.29
QX-BWS-118,2026-01-21,2026-02-15,10.59
QX-BWS-118,2026-02-15,2026-02-25,10.81
QX-BWS-118,2026-02-25,2026-02-25,11.28
QX-BWS-118,2026-02-25,2026-02-25,12.25
QX-BWS-118,2026-02-25,,10.83
QX-DRY-119,2025-02-24,2025-12-23,5.64
QX-DRY-119,2025-12-23,2025-12-23,5.83
QX-DRY-119,2025-12-23,,6.59
QX-DRY-121,2023-10-23,2025-10-14,5.86
QX-DRY-121,2025-10-14,2025-12-11,6.09
QX-DRY-121,2025-12-11,2025-12-11,6.39
QX-DRY-121,2025-12-11,2026-01-26,6.73
QX-DRY-121,2026-01-26,,6.84
QX-TIN-122,2024-05-27,2026-01-20,0.69
QX-TIN-122,2026-01-20,2026-02-22,0.75
QX-TIN-122,2026-02-22,2026-02-22,0.76
QX-TIN-122,2026-02-22,2026-02-22,0.80
QX-TIN-122,2026-02-22,2026-02-22,0.86
QX-TIN-122,2026-02-22,,0.72
QX-CHL-123,2025-03-22,2026-02-24,21.17
QX-CHL-123,2026-02-24,2026-02-24,22.62
QX-CHL-123,2026-02-24,2026-02-24,23.01
QX-CHL-123,2026-02-24,,22.33
QX-TIN-124,2024-04-03,2025-12-10,2.12
QX-TIN-124,2025-12-10,2025-12-10,2.20
QX-TIN-124,2025-12-10,2025-12-10,2.23
QX-TIN-124,2025-12-10,2025-12-10,2.27
QX-TIN-124,2025-12-10,,2.28
QX-DRK-125,2024-04-03,2025-12-14,1.20
QX-DRK-125,2025-12-14,,1.45
QX-BWS-126,2024-09-16,2026-03-25,24.42
QX-BWS-126,2026-03-25,2026-03-25,25.72
QX-BWS-126,2026-03-25,2026-03-25,26.77
QX-BWS-126,2026-03-25,2026-03-25,29.15
QX-BWS-126,2026-03-25,2026-03-25,30.08
QX-BWS-126,2026-03-25,,26.54
QX-PRO-127,2024-03-27,2025-10-08,2.51
QX-PRO-127,2025-10-08,,3.00
QX-DRY-129,2024-01-22,2026-03-14,1.00
QX-DRY-129,2026-03-14,2026-03-14,1.07
QX-DRY-129,2026-03-14,2026-03-14,1.09
QX-DRY-129,2026-03-14,2026-03-14,1.13
QX-DRY-129,2026-03-14,2026-03-14,1.18
QX-DRY-129,2026-03-14,,1.06
QX-PRO-130,2023-12-02,2025-09-08,1.05
QX-PRO-130,2025-09-08,,1.23
QX-BAK-131,2024-10-14,2026-03-04,2.60
QX-BAK-131,2026-03-04,2026-03-04,2.67
QX-BAK-131,2026-03-04,2026-03-04,2.84
QX-BAK-131,2026-03-04,,2.77
QX-HBC-132,2024-06-16,2025-12-14,7.73
QX-HBC-132,2025-12-14,,8.93
QX-FRZ-133,2025-03-10,2026-03-29,4.03
QX-FRZ-133,2026-03-29,2026-03-29,4.25
QX-FRZ-133,2026-03-29,2026-03-29,4.46
QX-FRZ-133,2026-03-29,,4.22
QX-CER-134,2025-03-30,2025-10-18,2.94
QX-CER-134,2025-10-18,2026-03-19,3.05
QX-CER-134,2026-03-19,,3.21
QX-CER-135,2024-08-01,2026-02-04,3.42
QX-CER-135,2026-02-04,2026-02-04,3.57
QX-CER-135,2026-02-04,2026-02-04,3.84
QX-CER-135,2026-02-04,2026-02-04,3.93
QX-CER-135,2026-02-04,,3.59
QX-DRK-136,2024-08-04,2025-09-21,3.18
QX-DRK-136,2025-09-21,2025-09-23,3.33
QX-DRK-136,2025-09-23,2025-09-23,3.46
QX-DRK-136,2025-09-23,2026-02-12,3.63
QX-DRK-136,2026-02-12,2026-02-12,3.68
QX-DRK-136,2026-02-12,,3.82
QX-PET-137,2024-07-22,2025-06-30,1.42
QX-PET-137,2025-06-30,2025-10-08,1.47
QX-PET-137,2025-10-08,2025-10-08,1.54
QX-PET-137,2025-10-08,,1.55
QX-TIN-138,2024-09-08,2025-09-13,2.64
QX-TIN-138,2025-09-13,2025-12-11,2.77
QX-TIN-138,2025-12-11,2025-12-11,2.82
QX-TIN-138,2025-12-11,,2.77
QX-BAK-139,2023-11-10,2026-02-27,3.04
QX-BAK-139,2026-02-27,2026-03-13,3.17
QX-BAK-139,2026-03-13,2026-03-13,3.42
QX-BAK-139,2026-03-13,2026-03-13,3.69
QX-BAK-139,2026-03-13,,3.38
QX-DRY-140,2024-04-05,2025-09-24,4.43
QX-DRY-140,2025-09-24,2025-09-24,4.74
QX-DRY-140,2025-09-24,2025-10-21,4.89
QX-DRY-140,2025-10-21,,5.11
QX-CER-141,2024-09-10,2025-11-24,3.71
QX-CER-141,2025-11-24,2025-12-12,3.94
QX-CER-141,2025-12-12,,4.24
QX-PRO-142,2025-01-09,2026-03-18,2.20
QX-PRO-142,2026-03-18,,2.30
QX-CER-143,2024-06-18,2025-11-18,1.69
QX-CER-143,2025-11-18,2025-11-18,1.73
QX-CER-143,2025-11-18,2026-01-08,1.78
QX-CER-143,2026-01-08,2026-01-08,1.84
QX-CER-143,2026-01-08,2026-01-08,1.87
QX-CER-143,2026-01-08,,1.96
QX-CHL-145,2024-11-21,2025-11-07,3.55
QX-CHL-145,2025-11-07,2026-03-30,3.86
QX-CHL-145,2026-03-30,2026-03-30,4.05
QX-CHL-145,2026-03-30,2026-03-30,4.23
QX-CHL-145,2026-03-30,,3.99
QX-TIN-146,2024-12-28,2025-08-09,1.91
QX-TIN-146,2025-08-09,2026-02-23,2.08
QX-TIN-146,2026-02-23,2026-02-23,2.15
QX-TIN-146,2026-02-23,2026-03-28,2.18
QX-TIN-146,2026-03-28,2026-03-28,2.27
QX-TIN-146,2026-03-28,2026-03-28,2.30
QX-TIN-146,2026-03-28,,2.06
QX-BWS-147,2025-05-25,2026-02-01,15.75
QX-BWS-147,2026-02-01,2026-02-01,17.04
QX-BWS-147,2026-02-01,2026-02-04,18.08
QX-BWS-147,2026-02-04,,16.52
QX-HHD-148,2025-01-07,2026-03-07,5.00
QX-HHD-148,2026-03-07,2026-03-07,5.20
QX-HHD-148,2026-03-07,2026-03-16,5.37
QX-HHD-148,2026-03-16,2026-03-16,5.43
QX-HHD-148,2026-03-16,2026-03-16,5.90
QX-HHD-148,2026-03-16,2026-03-16,6.22
QX-HHD-148,2026-03-16,,5.47
QX-PET-150,2024-03-15,2025-08-01,3.14
QX-PET-150,2025-08-01,2025-08-05,3.34
QX-PET-150,2025-08-05,2026-02-20,3.43
QX-PET-150,2026-02-20,2026-02-20,3.68
QX-PET-150,2026-02-20,2026-02-20,3.88
QX-PET-150,2026-02-20,,3.50
QX-CER-151,2024-07-21,2025-07-29,1.61
QX-CER-151,2025-07-29,2025-08-07,1.73
QX-CER-151,2025-08-07,2025-10-12,1.75
QX-CER-151,2025-10-12,,1.71
QX-DRK-152,2024-11-19,2025-06-30,2.62
QX-DRK-152,2025-06-30,,3.11
QX-PRO-154,2024-03-30,2026-01-17,3.37
QX-PRO-154,2026-01-17,2026-01-17,3.55
QX-PRO-154,2026-01-17,2026-01-17,3.60
QX-PRO-154,2026-01-17,2026-01-17,3.81
QX-PRO-154,2026-01-17,2026-01-17,4.11
QX-PRO-154,2026-01-17,,3.91
QX-CER-156,2025-03-31,2025-08-17,2.38
QX-CER-156,2025-08-17,2026-03-23,2.41
QX-CER-156,2026-03-23,2026-03-23,2.48
QX-CER-156,2026-03-23,2026-03-23,2.59
QX-CER-156,2026-03-23,,2.57
QX-PRO-158,2024-01-16,2025-07-14,4.03
QX-PRO-158,2025-07-14,2025-07-14,4.37
QX-PRO-158,2025-07-14,2025-11-12,4.72
QX-PRO-158,2025-11-12,2025-11-12,4.99
QX-PRO-158,2025-11-12,2025-11-12,5.07
QX-PRO-158,2025-11-12,,4.46
QX-CHL-159,2024-12-30,2025-11-28,7.80
QX-CHL-159,2025-11-28,2025-11-28,8.19
QX-CHL-159,2025-11-28,2026-03-17,8.30
QX-CHL-159,2026-03-17,,8.29
QX-HBC-160,2024-11-13,2025-09-24,12.94
QX-HBC-160,2025-09-24,2025-10-25,13.60
QX-HBC-160,2025-10-25,2025-12-22,14.38
QX-HBC-160,2025-12-22,,14.18
QX-TIN-161,2024-06-18,2025-11-15,1.49
QX-TIN-161,2025-11-15,2025-11-15,1.57
QX-TIN-161,2025-11-15,2025-11-15,1.69
QX-TIN-161,2025-11-15,2025-11-15,1.80
QX-TIN-161,2025-11-15,2025-11-15,1.86
QX-TIN-161,2025-11-15,2025-12-17,1.88
QX-TIN-161,2025-12-17,,1.72
QX-PRO-162,2024-04-23,2026-01-23,1.93
QX-PRO-162,2026-01-23,2026-01-23,2.10
QX-PRO-162,2026-01-23,2026-01-23,2.19
QX-PRO-162,2026-01-23,,2.16
QX-BWS-163,2024-05-22,2026-02-15,16.86
QX-BWS-163,2026-02-15,2026-02-15,17.93
QX-BWS-163,2026-02-15,2026-02-15,18.92
QX-BWS-163,2026-02-15,2026-03-12,20.18
QX-BWS-163,2026-03-12,2026-03-12,20.74
QX-BWS-163,2026-03-12,,18.40
QX-DRK-164,2024-05-17,2026-01-29,3.02
QX-DRK-164,2026-01-29,2026-01-29,3.16
QX-DRK-164,2026-01-29,2026-01-29,3.31
QX-DRK-164,2026-01-29,2026-02-07,3.47
QX-DRK-164,2026-02-07,,3.49
QX-TIN-165,2023-11-01,2025-09-12,1.85
QX-TIN-165,2025-09-12,2025-09-12,2.01
QX-TIN-165,2025-09-12,2025-12-02,2.05
QX-TIN-165,2025-12-02,2026-03-15,2.07
QX-TIN-165,2026-03-15,,1.98
QX-DRY-166,2025-04-29,2026-03-15,1.24
QX-DRY-166,2026-03-15,2026-03-15,1.29
QX-DRY-166,2026-03-15,2026-03-15,1.36
QX-DRY-166,2026-03-15,,1.39
QX-DRK-167,2024-11-25,2025-07-29,5.62
QX-DRK-167,2025-07-29,2026-03-06,5.87
QX-DRK-167,2026-03-06,2026-03-06,6.09
QX-DRK-167,2026-03-06,2026-03-06,6.26
QX-DRK-167,2026-03-06,2026-03-06,6.58
QX-DRK-167,2026-03-06,,6.12
QX-TIN-168,2024-07-17,2025-12-05,0.82
QX-TIN-168,2025-12-05,2026-03-27,0.87
QX-TIN-168,2026-03-27,,0.97
QX-BAK-169,2024-06-25,2025-09-06,0.74
QX-BAK-169,2025-09-06,2025-09-06,0.77
QX-BAK-169,2025-09-06,,0.78
QX-DRY-170,2025-05-29,2026-01-16,4.03
QX-DRY-170,2026-01-16,2026-02-28,4.16
QX-DRY-170,2026-02-28,2026-02-28,4.30
QX-DRY-170,2026-02-28,2026-03-07,4.43
QX-DRY-170,2026-03-07,2026-03-07,4.80
QX-DRY-170,2026-03-07,2026-03-07,4.99
QX-DRY-170,2026-03-07,,4.50
QX-HBC-171,2023-11-19,2026-02-27,9.77
QX-HBC-171,2026-02-27,2026-02-27,9.88
QX-HBC-171,2026-02-27,2026-03-28,10.70
QX-HBC-171,2026-03-28,2026-03-28,11.54
QX-HBC-171,2026-03-28,2026-03-28,12.28
QX-HBC-171,2026-03-28,,11.05
QX-BAK-172,2024-06-10,2025-10-15,2.64
QX-BAK-172,2025-10-15,2025-10-15,2.74
QX-BAK-172,2025-10-15,,2.99
QX-HHD-173,2025-01-15,2025-10-01,7.96
QX-HHD-173,2025-10-01,2026-01-27,8.23
QX-HHD-173,2026-01-27,2026-03-06,8.72
QX-HHD-173,2026-03-06,,8.65
QX-BWS-174,2024-08-15,2026-03-14,29.59
QX-BWS-174,2026-03-14,2026-03-14,32.10
QX-BWS-174,2026-03-14,,31.12
QX-CHL-175,2024-08-06,2025-12-02,7.09
QX-CHL-175,2025-12-02,,7.45
QX-FRZ-176,2024-09-07,2026-02-18,4.35
QX-FRZ-176,2026-02-18,2026-02-18,4.41
QX-FRZ-176,2026-02-18,2026-03-15,4.55
QX-FRZ-176,2026-03-15,,4.64
QX-DRK-177,2025-02-04,2025-08-02,5.42
QX-DRK-177,2025-08-02,2025-09-21,5.57
QX-DRK-177,2025-09-21,2025-09-21,5.98
QX-DRK-177,2025-09-21,2025-12-30,6.38
QX-DRK-177,2025-12-30,,6.15
QX-PET-178,2024-04-15,2025-10-14,7.56
QX-PET-178,2025-10-14,,8.16
QX-PET-179,2025-05-25,2026-01-28,7.35
QX-PET-179,2026-01-28,,7.96
QX-HBC-180,2024-11-30,2026-01-20,13.00
QX-HBC-180,2026-01-20,2026-01-20,13.19
QX-HBC-180,2026-01-20,2026-02-28,13.98
QX-HBC-180,2026-02-28,2026-02-28,15.05
QX-HBC-180,2026-02-28,,13.89
QX-PET-181,2024-06-01,2025-09-21,3.24
QX-PET-181,2025-09-21,2025-09-21,3.44
QX-PET-181,2025-09-21,2026-02-14,3.63
QX-PET-181,2026-02-14,2026-03-05,3.83
QX-PET-181,2026-03-05,2026-03-05,4.04
QX-PET-181,2026-03-05,,3.88
QX-DRK-182,2024-08-30,2025-07-19,4.26
QX-DRK-182,2025-07-19,2025-10-02,4.32
QX-DRK-182,2025-10-02,2026-02-23,4.38
QX-DRK-182,2026-02-23,2026-02-23,4.62
QX-DRK-182,2026-02-23,2026-02-23,4.95
QX-DRK-182,2026-02-23,,5.04
QX-BAK-183,2025-01-06,2026-02-27,1.94
QX-BAK-183,2026-02-27,2026-02-27,2.10
QX-BAK-183,2026-02-27,2026-02-27,2.16
QX-BAK-183,2026-02-27,,2.20
QX-HHD-184,2024-01-05,2025-07-17,10.06
QX-HHD-184,2025-07-17,2025-10-28,10.78
QX-HHD-184,2025-10-28,2025-10-28,11.32
QX-HHD-184,2025-10-28,2025-10-28,12.12
QX-HHD-184,2025-10-28,2025-10-28,12.58
QX-HHD-184,2025-10-28,,10.87
QX-TIN-185,2025-03-31,2025-06-30,0.95
QX-TIN-185,2025-06-30,2025-08-01,1.02
QX-TIN-185,2025-08-01,2025-12-02,1.09
QX-TIN-185,2025-12-02,2025-12-27,1.12
QX-TIN-185,2025-12-27,2025-12-27,1.22
QX-TIN-185,2025-12-27,2025-12-27,1.28
QX-TIN-185,2025-12-27,,1.00
QX-BWS-186,2025-06-01,2026-03-30,8.14
QX-BWS-186,2026-03-30,2026-03-30,8.77
QX-BWS-186,2026-03-30,2026-03-30,9.56
QX-BWS-186,2026-03-30,2026-03-30,9.90
QX-BWS-186,2026-03-30,,8.65
QX-PRO-187,2023-10-22,2025-10-21,1.25
QX-PRO-187,2025-10-21,2026-02-07,1.32
QX-PRO-187,2026-02-07,2026-03-27,1.40
QX-PRO-187,2026-03-27,2026-03-27,1.49
QX-PRO-187,2026-03-27,2026-03-27,1.55
QX-PRO-187,2026-03-27,,1.48
QX-HBC-188,2024-08-05,2026-01-04,0.99
QX-HBC-188,2026-01-04,2026-01-04,1.04
QX-HBC-188,2026-01-04,2026-02-22,1.09
QX-HBC-188,2026-02-22,2026-02-22,1.13
QX-HBC-188,2026-02-22,2026-02-22,1.22
QX-HBC-188,2026-02-22,2026-03-07,1.33
QX-HBC-188,2026-03-07,,1.07
QX-DRY-189,2024-08-30,2025-11-24,4.92
QX-DRY-189,2025-11-24,2026-03-29,5.00
QX-DRY-189,2026-03-29,2026-03-29,5.23
QX-DRY-189,2026-03-29,2026-03-29,5.56
QX-DRY-189,2026-03-29,,5.45
QX-DRK-190,2025-03-24,2026-03-30,2.15
QX-DRK-190,2026-03-30,2026-03-30,2.19
QX-DRK-190,2026-03-30,2026-03-30,2.33
QX-DRK-190,2026-03-30,2026-03-30,2.51
QX-DRK-190,2026-03-30,2026-03-30,2.72
QX-DRK-190,2026-03-30,,2.58
QX-HHD-191,2024-08-18,2025-11-12,2.97
QX-HHD-191,2025-11-12,2025-11-12,3.06
QX-HHD-191,2025-11-12,2025-11-12,3.28
QX-HHD-191,2025-11-12,2026-01-17,3.56
QX-HHD-191,2026-01-17,2026-01-17,3.71
QX-HHD-191,2026-01-17,,3.13
QX-PET-192,2024-10-04,2025-08-19,6.60
QX-PET-192,2025-08-19,2025-12-16,6.99
QX-PET-192,2025-12-16,2025-12-16,7.20
QX-PET-192,2025-12-16,,7.47
QX-HHD-193,2024-07-15,2025-07-21,7.85
QX-HHD-193,2025-07-21,2025-12-08,8.25
QX-HHD-193,2025-12-08,2025-12-08,8.54
QX-HHD-193,2025-12-08,2025-12-08,9.01
QX-HHD-193,2025-12-08,2025-12-17,9.65
QX-HHD-193,2025-12-17,,8.93
QX-DRY-194,2023-12-22,2025-11-25,1.83
QX-DRY-194,2025-11-25,2025-11-25,1.96
QX-DRY-194,2025-11-25,2026-01-31,2.12
QX-DRY-194,2026-01-31,2026-01-31,2.30
QX-DRY-194,2026-01-31,,2.14
QX-BAK-195,2024-11-09,2025-12-06,5.82
QX-BAK-195,2025-12-06,2025-12-31,6.07
QX-BAK-195,2025-12-31,2025-12-31,6.24
QX-BAK-195,2025-12-31,2026-02-22,6.44
QX-BAK-195,2026-02-22,2026-02-22,6.79
QX-BAK-195,2026-02-22,,6.84
QX-FRZ-196,2025-05-04,2025-10-17,1.87
QX-FRZ-196,2025-10-17,2025-11-23,1.99
QX-FRZ-196,2025-11-23,2025-11-23,2.13
QX-FRZ-196,2025-11-23,2025-11-30,2.29
QX-FRZ-196,2025-11-30,,2.06
QX-CHL-197,2023-12-04,2025-10-13,10.06
QX-CHL-197,2025-10-13,2025-10-13,10.76
QX-CHL-197,2025-10-13,,11.47
QX-HBC-198,2024-08-01,2025-10-17,12.70
QX-HBC-198,2025-10-17,2026-03-13,12.99
QX-HBC-198,2026-03-13,2026-03-13,13.19
QX-HBC-198,2026-03-13,,13.61
QX-BAK-199,2024-10-30,2025-07-29,2.02
QX-BAK-199,2025-07-29,2026-03-06,2.18
QX-BAK-199,2026-03-06,2026-03-06,2.24
QX-BAK-199,2026-03-06,,2.22
QX-HBC-200,2024-10-21,2026-01-25,8.40
QX-HBC-200,2026-01-25,2026-03-11,8.84
QX-HBC-200,2026-03-11,2026-03-11,9.40
QX-HBC-200,2026-03-11,,9.44
QX-CER-201,2024-08-24,2025-11-22,1.50
QX-CER-201,2025-11-22,,1.60
QX-FRZ-202,2024-04-18,2025-10-30,4.58
QX-FRZ-202,2025-10-30,2025-10-30,4.72
QX-FRZ-202,2025-10-30,2026-02-23,4.84
QX-FRZ-202,2026-02-23,2026-02-23,5.02
QX-FRZ-202,2026-02-23,2026-02-23,5.33
QX-FRZ-202,2026-02-23,,5.22
QX-CHL-203,2024-05-26,2025-08-12,16.56
QX-CHL-203,2025-08-12,,18.30
QX-BAK-204,2024-11-11,2025-10-05,0.69
QX-BAK-204,2025-10-05,2025-10-06,0.71
QX-BAK-204,2025-10-06,,0.82
QX-CHL-205,2023-11-29,2025-11-15,6.76
QX-CHL-205,2025-11-15,,7.42
QX-DRY-206,2023-12-19,2025-07-21,3.58
QX-DRY-206,2025-07-21,2025-07-21,3.83
QX-DRY-206,2025-07-21,2025-09-23,4.01
QX-DRY-206,2025-09-23,2025-10-28,4.35
QX-DRY-206,2025-10-28,2026-01-01,4.53
QX-DRY-206,2026-01-01,,3.85
QX-HHD-207,2024-04-22,2025-10-12,1.60
QX-HHD-207,2025-10-12,2025-10-12,1.71
QX-HHD-207,2025-10-12,2026-01-18,1.79
QX-HHD-207,2026-01-18,2026-01-31,1.84
QX-HHD-207,2026-01-31,,1.77
QX-BAK-208,2024-06-04,2026-01-24,5.14
QX-BAK-208,2026-01-24,,5.42
QX-DRY-209,2024-08-29,2025-10-28,4.63
QX-DRY-209,2025-10-28,2025-12-26,4.97
QX-DRY-209,2025-12-26,2026-03-25,5.29
QX-DRY-209,2026-03-25,2026-03-25,5.44
QX-DRY-209,2026-03-25,,5.48
QX-HBC-211,2024-07-01,2026-03-11,6.70
QX-HBC-211,2026-03-11,2026-03-11,7.03
QX-HBC-211,2026-03-11,,7.68
QX-CER-212,2024-09-23,2025-10-29,4.06
QX-CER-212,2025-10-29,2025-10-29,4.15
QX-CER-212,2025-10-29,2026-01-10,4.35
QX-CER-212,2026-01-10,,4.38
QX-DRY-213,2025-01-23,2025-08-18,1.41
QX-DRY-213,2025-08-18,2025-09-14,1.44
QX-DRY-213,2025-09-14,2025-09-14,1.53
QX-DRY-213,2025-09-14,2025-09-14,1.61
QX-DRY-213,2025-09-14,2026-02-25,1.67
QX-DRY-213,2026-02-25,,1.64
QX-PET-214,2024-04-24,2025-08-20,1.95
QX-PET-214,2025-08-20,2025-09-18,2.03
QX-PET-214,2025-09-18,2026-01-09,2.18
QX-PET-214,2026-01-09,2026-03-09,2.21
QX-PET-214,2026-03-09,,2.33
QX-HHD-217,2024-10-26,2026-01-02,3.96
QX-HHD-217,2026-01-02,2026-01-02,4.09
QX-HHD-217,2026-01-02,2026-01-31,4.16
QX-HHD-217,2026-01-31,2026-03-05,4.41
QX-HHD-217,2026-03-05,2026-03-05,4.59
QX-HHD-217,2026-03-05,2026-03-05,4.70
QX-HHD-217,2026-03-05,,4.67
QX-DRY-218,2024-10-25,2025-12-21,5.61
QX-DRY-218,2025-12-21,2025-12-21,5.88
QX-DRY-218,2025-12-21,2025-12-21,6.40
QX-DRY-218,2025-12-21,,5.96
QX-CHL-219,2023-11-27,2025-06-30,9.89
QX-CHL-219,2025-06-30,2025-08-04,10.06
QX-CHL-219,2025-08-04,2025-12-25,10.53
QX-CHL-219,2025-12-25,2026-02-25,10.71
QX-CHL-219,2026-02-25,2026-02-25,11.15
QX-CHL-219,2026-02-25,,11.76
QX-HHD-220,2024-09-17,2026-03-20,4.68
QX-HHD-220,2026-03-20,2026-03-20,4.92
QX-HHD-220,2026-03-20,2026-03-20,5.30
QX-HHD-220,2026-03-20,,4.99
QX-HHD-221,2023-12-20,2025-11-13,3.91
QX-HHD-221,2025-11-13,,4.62
QX-DRK-223,2024-03-20,2026-01-26,5.00
QX-DRK-223,2026-01-26,2026-02-07,5.43
QX-DRK-223,2026-02-07,2026-02-07,5.91
QX-DRK-223,2026-02-07,2026-02-07,5.98
QX-DRK-223,2026-02-07,2026-02-13,6.09
QX-DRK-223,2026-02-13,,5.24
QX-HBC-224,2025-04-02,2025-08-06,8.10
QX-HBC-224,2025-08-06,2025-11-26,8.69
QX-HBC-224,2025-11-26,2025-11-26,9.46
QX-HBC-224,2025-11-26,2025-11-26,10.10
QX-HBC-224,2025-11-26,2026-03-12,10.67
QX-HBC-224,2026-03-12,,8.91
QX-DRY-225,2024-05-18,2026-02-22,2.96
QX-DRY-225,2026-02-22,2026-02-22,3.12
QX-DRY-225,2026-02-22,,3.39
QX-CHL-226,2024-02-16,2026-01-25,2.76
QX-CHL-226,2026-01-25,2026-01-25,2.87
QX-CHL-226,2026-01-25,2026-01-25,2.91
QX-CHL-226,2026-01-25,2026-01-25,3.03
QX-CHL-226,2026-01-25,,3.34
QX-PRO-227,2024-11-23,2025-09-06,1.18
QX-PRO-227,2025-09-06,2026-02-01,1.24
QX-PRO-227,2026-02-01,2026-02-21,1.31
QX-PRO-227,2026-02-21,,1.27
QX-DRY-228,2024-05-09,2025-12-12,2.92
QX-DRY-228,2025-12-12,2025-12-21,3.14
QX-DRY-228,2025-12-21,,3.39
QX-HBC-230,2024-01-29,2025-12-28,9.97
QX-HBC-230,2025-12-28,2026-01-16,10.22
QX-HBC-230,2026-01-16,,11.14
QX-DRY-232,2024-09-13,2026-02-02,5.63
QX-DRY-232,2026-02-02,2026-03-19,5.83
QX-DRY-232,2026-03-19,2026-03-19,6.10
QX-DRY-232,2026-03-19,,6.49
QX-HHD-233,2025-02-21,2025-07-02,5.53
QX-HHD-233,2025-07-02,2025-10-04,5.65
QX-HHD-233,2025-10-04,2025-10-04,5.84
QX-HHD-233,2025-10-04,2025-10-31,5.94
QX-HHD-233,2025-10-31,2025-11-15,6.08
QX-HHD-233,2025-11-15,,6.58
QX-CER-234,2024-07-12,2025-07-02,3.88
QX-CER-234,2025-07-02,2025-07-15,4.02
QX-CER-234,2025-07-15,2026-02-14,4.32
QX-CER-234,2026-02-14,2026-02-14,4.65
QX-CER-234,2026-02-14,,4.38
QX-TIN-235,2024-04-18,2026-02-16,0.42
QX-TIN-235,2026-02-16,2026-02-16,0.45
QX-TIN-235,2026-02-16,2026-02-16,0.48
QX-TIN-235,2026-02-16,2026-02-16,0.50
QX-TIN-235,2026-02-16,,0.47
QX-DRK-236,2024-06-10,2026-01-27,2.77
QX-DRK-236,2026-01-27,2026-01-27,3.01
QX-DRK-236,2026-01-27,2026-01-31,3.24
QX-DRK-236,2026-01-31,,3.19
QX-BWS-237,2024-04-14,2026-02-24,17.16
QX-BWS-237,2026-02-24,,18.31
QX-PET-238,2025-05-19,2025-07-12,2.58
QX-PET-238,2025-07-12,2025-07-12,2.65
QX-PET-238,2025-07-12,2025-07-28,2.71
QX-PET-238,2025-07-28,2026-02-01,2.95
QX-PET-238,2026-02-01,2026-02-01,3.07
QX-PET-238,2026-02-01,,2.92
QX-CER-239,2025-03-19,2026-02-07,4.35
QX-CER-239,2026-02-07,2026-02-07,4.59
QX-CER-239,2026-02-07,2026-02-07,4.88
QX-CER-239,2026-02-07,,4.59
QX-HBC-240,2024-07-27,2025-10-27,4.89
QX-HBC-240,2025-10-27,,5.22
QX-CHL-241,2025-06-02,2025-08-20,7.27
QX-CHL-241,2025-08-20,2026-01-30,7.36
QX-CHL-241,2026-01-30,2026-03-26,7.62
QX-CHL-241,2026-03-26,,8.61
QX-DRK-243,2024-07-07,2025-07-02,5.48
QX-DRK-243,2025-07-02,2026-01-04,5.95
QX-DRK-243,2026-01-04,,6.08
QX-DRY-244,2024-10-24,2026-02-13,4.11
QX-DRY-244,2026-02-13,2026-02-19,4.29
QX-DRY-244,2026-02-19,,4.91
QX-PET-245,2024-02-12,2025-12-23,5.86
QX-PET-245,2025-12-23,2025-12-23,6.15
QX-PET-245,2025-12-23,2025-12-28,6.65
QX-PET-245,2025-12-28,2025-12-28,7.20
QX-PET-245,2025-12-28,2026-01-09,7.40
QX-PET-245,2026-01-09,,6.73
QX-CHL-246,2024-05-11,2025-07-01,13.48
QX-CHL-246,2025-07-01,2026-03-13,14.65
QX-CHL-246,2026-03-13,2026-03-13,15.48
QX-CHL-246,2026-03-13,2026-03-13,16.65
QX-CHL-246,2026-03-13,,14.75
QX-BAK-247,2024-07-22,2025-11-05,0.92
QX-BAK-247,2025-11-05,,0.97
QX-PET-249,2024-02-06,2025-11-07,2.65
QX-PET-249,2025-11-07,2025-11-07,2.79
QX-PET-249,2025-11-07,,2.77
QX-BAK-250,2024-07-09,2025-07-28,3.65
QX-BAK-250,2025-07-28,2025-11-19,3.91
QX-BAK-250,2025-11-19,2025-11-27,4.03
QX-BAK-250,2025-11-27,2026-01-08,4.36
QX-BAK-250,2026-01-08,2026-01-08,4.70
QX-BAK-250,2026-01-08,2026-03-06,4.88
QX-BAK-250,2026-03-06,,3.93
QX-CER-251,2025-05-25,2025-09-15,4.04
QX-CER-251,2025-09-15,,4.33
QX-TIN-252,2024-12-30,2025-07-30,1.01
QX-TIN-252,2025-07-30,,1.05
QX-BAK-253,2023-12-11,2026-03-15,1.14
QX-BAK-253,2026-03-15,2026-03-15,1.23
QX-BAK-253,2026-03-15,,1.21
QX-HBC-254,2024-01-19,2026-03-18,11.93
QX-HBC-254,2026-03-18,2026-03-18,12.96
QX-HBC-254,2026-03-18,2026-03-18,13.54
QX-HBC-254,2026-03-18,2026-03-18,14.17
QX-HBC-254,2026-03-18,2026-03-18,15.29
QX-HBC-254,2026-03-18,2026-03-18,16.41
QX-HBC-254,2026-03-18,,14.50
QX-HHD-255,2024-11-21,2026-02-02,9.32
QX-HHD-255,2026-02-02,2026-02-02,9.60
