check_id,branch_id,competitor_id,sku,checked_on,competitor_price,our_price,checked_by
CHK-0002076,B-04,CMP-BG,QX-BWS-626,2026-05-07,20.86,22.15,E-977
CHK-0002077,B-04,CMP-BG,QX-TIN-635,2026-05-07,0.89,0.95,E-977
CHK-0002078,B-04,CMP-BG,QX-DRY-642,2026-05-07,2.77,3.03,E-977
CHK-0002079,B-04,CMP-BG,QX-HBC-657,2026-05-07,9.95,10.89,E-977
CHK-0002080,B-04,CMP-BG,QX-PRO-660,2026-05-07,1.32,1.47,E-977
CHK-0002081,B-04,CMP-BG,QX-PRO-688,2026-05-07,3.45,3.65,E-977
CHK-0002082,B-04,CMP-BG,QX-DRK-690,2026-05-07,2.43,2.65,E-977
CHK-0002083,B-04,CMP-BG,QX-PET-693,2026-05-07,0.94,1.01,E-977
CHK-0002084,B-04,CMP-BG,QX-FRZ-709,2026-05-07,1.74,1.89,E-977
CHK-0002085,B-04,CMP-BG,QX-DRY-725,2026-05-07,6.53,7.23,E-977
CHK-0002086,B-04,CMP-BG,QX-CER-741,2026-05-07,3.09,3.29,E-977
CHK-0002087,B-04,CMP-BG,QX-PRO-742,2026-05-07,3.88,4.33,E-977
CHK-0002088,B-04,CMP-BG,QX-DRY-767,2026-05-07,1.88,1.96,E-977
CHK-0002089,B-04,CMP-BG,QX-HBC-779,2026-05-07,6.29,6.68,E-977
CHK-0002090,B-04,CMP-BG,QX-CHL-792,2026-05-07,4.60,5.05,E-977
CHK-0002091,B-04,CMP-BG,QX-HHD-827,2026-05-07,4.70,4.91,E-977
CHK-0002092,B-04,CMP-BG,QX-BWS-839,2026-05-07,10.89,11.58,E-977
CHK-0002093,B-04,CMP-BG,QX-BAK-851,2026-05-07,6.07,6.44,E-977
CHK-0002094,B-04,CMP-BG,QX-DRY-866,2026-05-07,3.71,3.87,E-977
CHK-0002095,B-04,CMP-BG,QX-PRO-876,2026-05-07,1.04,1.14,E-977
CHK-0002096,B-04,CMP-BG,QX-FRZ-907,2026-05-07,6.95,7.63,E-977
CHK-0002097,B-04,CMP-BG,QX-DRY-913,2026-05-07,5.41,5.80,E-977
CHK-0002098,B-04,CMP-BG,QX-BAK-941,2026-05-07,1.35,1.43,E-977
CHK-0002099,B-04,CMP-BG,QX-TIN-002,2026-05-07,0.98,1.05,E-977
CHK-0002100,B-04,CMP-BG,QX-DRK-020,2026-05-07,1.63,1.71,E-977
CHK-0002101,B-04,CMP-BG,QX-DRK-028,2026-05-07,4.39,4.86,E-977
CHK-0002102,B-04,CMP-BG,QX-PET-037,2026-05-07,5.67,6.03,E-977
CHK-0002103,B-04,CMP-BG,QX-DRY-056,2026-05-07,7.01,7.75,E-977
CHK-0002104,B-04,CMP-BG,QX-CER-103,2026-05-07,4.37,4.81,E-977
CHK-0002105,B-04,CMP-BG,QX-HBC-106,2026-05-07,10.33,11.42,E-977
CHK-0002106,B-04,CMP-BG,QX-TIN-108,2026-05-07,2.27,2.46,E-977
CHK-0002107,B-04,CMP-BG,QX-DRY-144,2026-05-07,4.47,4.80,E-977
CHK-0002108,B-04,CMP-BG,QX-BWS-164,2026-05-07,32.27,33.80,E-977
CHK-0002109,B-04,CMP-BG,QX-BWS-280,2026-05-07,13.69,14.83,E-977
CHK-0002110,B-04,CMP-BG,QX-BWS-316,2026-05-07,5.63,6.00,E-977
CHK-0002111,B-04,CMP-BG,QX-TIN-383,2026-05-07,2.17,2.41,E-977
CHK-0002112,B-04,CMP-BG,QX-BWS-470,2026-05-07,22.91,24.18,E-977
CHK-0002113,B-04,CMP-BG,QX-CER-504,2026-05-07,1.71,1.79,E-977
CHK-0002114,B-04,CMP-BG,QX-HHD-515,2026-05-07,8.21,8.91,E-977
CHK-0002115,B-04,CMP-BG,QX-CER-529,2026-05-07,2.30,2.45,E-977
CHK-0002116,B-04,CMP-BG,QX-PRO-540,2026-05-07,3.61,3.96,E-977
CHK-0002117,B-04,CMP-BG,QX-PRO-580,2026-05-07,4.94,5.38,E-977
CHK-0002118,B-04,CMP-BG,QX-HHD-660,2026-05-07,1.84,2.07,E-977
CHK-0002119,B-04,CMP-BG,QX-DRK-670,2026-05-07,6.42,6.92,E-977
CHK-0002120,B-04,CMP-BG,QX-TIN-677,2026-05-07,0.81,0.90,E-977
CHK-0002121,B-04,CMP-BG,QX-FRZ-680,2026-05-07,5.37,5.96,E-977
CHK-0002122,B-04,CMP-BG,QX-HHD-682,2026-05-07,3.25,3.49,E-977
CHK-0002123,B-04,CMP-BG,QX-CHL-707,2026-05-07,1.52,1.60,E-977
CHK-0002124,B-04,CMP-BG,QX-TIN-710,2026-05-07,1.70,1.83,E-977
CHK-0002125,B-04,CMP-BG,QX-PRO-718,2026-05-07,4.63,4.97,E-977
CHK-0002126,B-04,CMP-BG,QX-HHD-758,2026-05-07,11.72,12.88,E-977
CHK-0002127,B-04,CMP-BG,QX-HHD-762,2026-05-07,9.59,10.25,E-977
CHK-0002128,B-04,CMP-BG,QX-PET-807,2026-05-07,8.46,8.95,E-977
CHK-0002129,B-04,CMP-BG,QX-TIN-819,2026-05-07,1.34,1.50,E-977
CHK-0002130,B-04,CMP-BG,QX-HHD-829,2026-05-07,9.40,9.90,E-977
CHK-0002131,B-04,CMP-BG,QX-BWS-838,2026-05-07,12.95,14.24,E-977
CHK-0002132,B-04,CMP-BG,QX-DRY-851,2026-05-07,1.80,1.94,E-977
CHK-0002133,B-04,CMP-BG,QX-CHL-883,2026-05-07,6.97,7.68,E-977
CHK-0002134,B-04,CMP-BG,QX-FRZ-890,2026-05-07,5.52,5.96,E-977
CHK-0002135,B-04,CMP-BG,QX-FRZ-928,2026-05-07,7.08,7.67,E-977
CHK-0002136,B-04,CMP-BG,QX-BAK-942,2026-05-07,2.28,2.46,E-977
CHK-0002137,B-04,CMP-BG,QX-BWS-950,2026-05-07,18.74,20.91,E-977
CHK-0002138,B-04,CMP-BG,QX-HHD-969,2026-05-07,5.45,5.80,E-977
CHK-0002139,B-04,CMP-BG,QX-BWS-977,2026-05-07,26.19,27.94,E-977
CHK-0002140,B-04,CMP-BG,QX-BWS-050,2026-05-07,10.98,12.25,E-977
CHK-0002141,B-04,CMP-BG,QX-TIN-066,2026-05-07,2.19,2.31,E-977
CHK-0002142,B-04,CMP-BG,QX-CHL-091,2026-05-07,1.09,1.22,E-977
CHK-0002143,B-04,CMP-BG,QX-HHD-096,2026-05-07,6.09,6.81,E-977
CHK-0002144,B-04,CMP-BG,QX-BWS-114,2026-05-07,7.00,7.29,E-977
CHK-0002145,B-04,CMP-BG,QX-DRK-133,2026-05-07,4.20,4.46,E-977
CHK-0002146,B-04,CMP-BG,QX-HHD-168,2026-05-07,2.62,2.79,E-977
CHK-0002147,B-04,CMP-BG,QX-HHD-182,2026-05-07,8.92,9.73,E-977
CHK-0002148,B-04,CMP-BG,QX-BAK-184,2026-05-07,7.16,7.46,E-977
CHK-0002149,B-04,CMP-BG,QX-DRY-193,2026-05-07,4.48,4.82,E-977
CHK-0002150,B-04,CMP-BG,QX-HHD-231,2026-05-07,7.34,8.07,E-977
CHK-0002151,B-04,CMP-BG,QX-CER-264,2026-05-07,4.06,4.28,E-977
CHK-0002152,B-04,CMP-BG,QX-BWS-271,2026-05-07,16.83,18.13,E-977
CHK-0002153,B-04,CMP-BG,QX-HHD-295,2026-05-07,3.67,3.95,E-977
CHK-0002154,B-04,CMP-BG,QX-HBC-329,2026-05-07,10.20,10.77,E-977
CHK-0002155,B-04,CMP-BG,QX-HBC-331,2026-05-07,13.94,15.29,E-977
CHK-0002156,B-04,CMP-BG,QX-CER-337,2026-05-07,3.09,3.37,E-977
CHK-0002157,B-04,CMP-BG,QX-BWS-350,2026-05-07,7.26,7.77,E-977
CHK-0002158,B-04,CMP-BG,QX-DRK-352,2026-05-07,5.50,5.81,E-977
CHK-0002159,B-04,CMP-BG,QX-TIN-353,2026-05-07,2.59,2.71,E-977
CHK-0002160,B-04,CMP-BG,QX-PRO-373,2026-05-07,4.54,4.86,E-977
CHK-0002161,B-04,CMP-BG,QX-HHD-377,2026-05-07,7.02,7.89,E-977
CHK-0002162,B-04,CMP-BG,QX-CHL-389,2026-05-07,6.18,6.63,E-977
CHK-0002163,B-04,CMP-BG,QX-BAK-411,2026-05-07,3.87,4.28,E-977
CHK-0002164,B-04,CMP-BG,QX-CER-423,2026-05-07,4.07,4.56,E-977
CHK-0002165,B-04,CMP-BG,QX-BWS-424,2026-05-07,11.20,12.46,E-977
