sale_id,line_no,sku,quantity,uom,unit_price,line_total,promotion_id
S-111015,1,QX-TIN-650,3,unit,0.95,2.85,
S-111015,2,QX-FRZ-947,3,unit,3.85,11.55,
S-111016,1,QX-DRY-052,2,unit,4.28,8.56,
S-111016,2,QX-FRZ-240,3,unit,4.43,13.29,
S-111016,3,QX-DRY-109,1,unit,6.07,6.07,
S-111016,4,QX-PET-175,2,unit,9.38,18.76,
S-111016,5,QX-DRK-291,2,unit,1.50,3.00,
S-111016,6,QX-TIN-365,3,unit,0.75,2.25,
S-111016,7,QX-HBC-539,2,unit,4.05,8.10,PRM-034
S-111016,8,QX-PET-622,2,unit,8.09,16.18,
S-111017,1,QX-TIN-110,1,unit,0.70,0.70,
S-111017,2,QX-BAK-713,1,unit,2.07,2.07,PRM-052
S-111017,3,QX-TIN-051,2,unit,1.17,2.34,
S-111017,4,QX-BWS-230,1,unit,5.54,5.54,
S-111018,1,QX-HBC-625,2,unit,12.82,25.64,
S-111018,2,QX-CHL-274,3,unit,6.79,20.37,
S-111018,3,QX-PET-967,1,unit,3.95,3.95,
S-111018,4,QX-BAK-295,1,unit,3.98,3.98,
S-111018,5,QX-DRY-426,3,unit,1.88,5.64,
S-111018,6,QX-PRO-659,1.981,kg,3.48,6.89,
S-111018,7,QX-TIN-933,3,unit,1.37,4.11,PRM-025
S-111018,8,QX-PET-752,2,unit,9.61,19.22,
S-111018,9,QX-DRK-374,2,unit,5.64,11.28,
S-111018,10,QX-BAK-384,2.007,kg,4.30,8.63,
S-111019,1,QX-DRY-183,1,unit,2.14,2.14,
S-111019,2,QX-DRK-361,1,unit,4.29,4.29,
S-111019,3,QX-FRZ-096,2,unit,2.73,5.46,
S-111019,4,QX-TIN-313,2,unit,2.43,4.86,
S-111019,5,QX-DRK-280,2,unit,2.48,4.96,
S-111019,6,QX-CER-321,2,unit,4.28,8.56,
S-111019,7,QX-DRY-725,3,unit,6.63,19.89,
S-111019,8,QX-HBC-795,3,unit,4.20,12.60,
S-111019,9,QX-CER-438,1,unit,3.39,3.39,
S-111019,10,QX-CHL-269,1,unit,1.62,1.62,
S-111019,11,QX-TIN-045,2,unit,1.05,2.10,
S-111019,12,QX-DRK-555,3,unit,0.80,2.40,
S-111019,13,QX-PRO-959,1,unit,4.94,4.94,
S-111019,14,QX-HBC-048,1,unit,2.75,2.75,
S-111019,15,QX-CER-069,2,unit,1.91,3.82,
S-111020,1,QX-PET-503,2,unit,7.84,15.68,
S-111021,1,QX-PET-853,1,unit,4.75,4.75,
S-111021,2,QX-DRK-905,2,unit,2.41,4.82,
S-111021,3,QX-HBC-981,2,unit,5.42,10.84,
S-111021,4,QX-HHD-604,2,unit,4.14,8.28,
S-111021,5,QX-DRY-491,3,unit,2.75,8.25,
S-111021,6,QX-HBC-105,2,unit,6.87,13.74,
S-111021,7,QX-CER-606,1,unit,3.82,3.82,
S-111021,8,QX-FRZ-802,1,unit,5.41,5.41,
S-111021,9,QX-HHD-969,2,unit,5.32,10.64,
S-111021,10,QX-PET-812,2,unit,8.74,17.48,
S-111021,11,QX-PET-217,1,unit,7.65,7.65,
S-111021,12,QX-CER-444,1,unit,1.75,1.75,
S-111021,13,QX-BAK-371,3,unit,3.54,10.62,
S-111021,14,QX-BAK-301,0.714,kg,8.67,6.19,
S-111021,15,QX-FRZ-437,1,unit,3.32,3.32,
S-111021,16,QX-FRZ-145,1,unit,2.35,2.35,
S-111021,17,QX-CER-999,3,unit,4.41,13.23,
S-111021,18,QX-DRY-491,1,unit,2.75,2.75,
S-111021,19,QX-DRY-215,1,unit,1.29,1.29,
S-111021,20,QX-PET-385,2,unit,8.01,16.02,
S-111021,21,QX-FRZ-921,2,unit,6.23,12.46,
S-111021,22,QX-PET-476,1,unit,6.64,6.64,
S-111021,23,QX-HHD-791,2,unit,3.11,6.22,
S-111022,1,QX-PRO-039,3,unit,5.15,15.45,
S-111023,1,QX-PET-977,2,unit,8.55,17.10,
S-111023,2,QX-BAK-553,1.325,kg,3.59,4.76,
S-111023,3,QX-DRY-921,2,unit,4.51,9.02,
S-111024,1,QX-TIN-272,2,unit,1.83,3.66,
S-111024,2,QX-CER-450,1,unit,4.27,4.27,
S-111025,1,QX-PRO-848,3,unit,3.74,11.22,
S-111026,1,QX-CER-589,3,unit,1.39,4.17,
S-111027,1,QX-PET-807,3,unit,8.21,24.63,
S-111028,1,QX-HHD-631,1,unit,3.06,3.06,
S-111028,2,QX-CER-646,1,unit,4.76,4.76,
S-111029,1,QX-PET-325,2,unit,3.53,7.06,
S-111030,1,QX-PET-277,2,unit,4.39,8.78,
S-111031,1,QX-HHD-616,3,unit,4.92,14.76,PRM-045
S-111031,2,QX-DRK-259,1,unit,5.46,5.46,
S-111031,3,QX-BWS-684,2,unit,25.89,51.78,
S-111031,4,QX-HHD-764,3,unit,11.66,34.98,PRM-047
S-111031,5,QX-DRY-792,1,unit,4.31,4.31,
S-111031,6,QX-DRY-314,2,unit,2.58,5.16,
S-111031,7,QX-HHD-409,3,unit,11.68,35.04,
S-111031,8,QX-FRZ-143,1,unit,4.60,4.60,
S-111031,9,QX-FRZ-774,1,unit,6.94,6.94,
S-111031,10,QX-FRZ-598,1,unit,4.41,4.41,
S-111031,11,QX-TIN-867,1,unit,0.55,0.55,
S-111031,12,QX-CHL-465,0.203,kg,8.63,1.75,
S-111031,13,QX-TIN-436,2,unit,2.66,5.32,
S-111032,1,QX-CHL-872,1,unit,5.24,5.24,
S-111032,2,QX-CER-388,2,unit,4.35,8.70,
S-111032,3,QX-BAK-777,3,unit,0.85,2.55,
S-111032,4,QX-PET-790,2,unit,5.00,10.00,
S-111032,5,QX-CER-526,2,unit,3.14,6.28,
S-111033,1,QX-BAK-340,1,unit,0.95,0.95,
S-111033,2,QX-BAK-374,0.618,kg,3.11,1.92,PRM-030
S-111034,1,QX-CER-455,3,unit,1.52,4.56,
S-111034,2,QX-CER-353,2,unit,1.20,2.40,
S-111034,3,QX-CER-001,3,unit,2.85,8.55,
S-111034,4,QX-TIN-007,1,unit,1.07,1.07,
S-111034,5,QX-TIN-296,2,unit,1.30,2.60,
S-111034,6,QX-DRK-356,2,unit,4.82,9.64,PRM-025
S-111034,7,QX-DRY-314,2,unit,2.58,5.16,
S-111034,8,QX-HBC-099,2,unit,8.51,17.02,
S-111034,9,QX-CER-278,3,unit,2.53,7.59,
S-111034,10,QX-HHD-337,2,unit,6.03,12.06,
S-111035,1,QX-FRZ-237,3,unit,8.22,24.66,
S-111036,1,QX-BWS-081,2,unit,9.23,18.46,PRM-050
S-111037,1,QX-BAK-413,3,unit,1.61,4.83,
S-111037,2,QX-CHL-322,2,unit,1.84,3.68,
S-111037,3,QX-CER-134,1,unit,1.47,1.47,
S-111037,4,QX-PET-632,2,unit,4.67,9.34,
S-111037,5,QX-TIN-088,2,unit,0.55,1.10,
S-111037,6,QX-TIN-651,3,unit,0.80,2.40,PRM-026
S-111037,7,QX-DRY-620,2,unit,4.53,9.06,
S-111037,8,QX-FRZ-743,3,unit,3.12,9.36,
S-111037,9,QX-HHD-212,2,unit,2.61,5.22,
S-111037,10,QX-PET-271,1,unit,3.73,3.73,
S-111037,11,QX-BAK-674,2,unit,2.60,5.20,
S-111037,12,QX-PRO-408,0.743,kg,4.47,3.32,
S-111037,13,QX-CHL-466,1.124,kg,19.97,22.45,
S-111038,1,QX-CHL-384,0.677,kg,15.70,10.63,
S-111038,2,QX-BAK-752,1,unit,2.92,2.92,
S-111038,3,QX-FRZ-263,1,unit,5.56,5.56,
S-111038,4,QX-BAK-174,2,unit,1.45,2.90,
S-111038,5,QX-PRO-484,3,unit,4.83,14.49,PRM-021
S-111038,6,QX-CHL-887,1,unit,2.37,2.37,
S-111038,7,QX-HHD-584,3,unit,1.97,5.91,
S-111038,8,QX-PET-325,2,unit,3.53,7.06,
S-111038,9,QX-PRO-485,2,unit,4.27,8.54,
S-111038,10,QX-FRZ-385,3,unit,2.24,6.72,
S-111038,11,QX-HBC-125,1,unit,14.24,14.24,
S-111038,12,QX-DRK-261,2,unit,1.77,3.54,
S-111038,13,QX-HHD-979,3,unit,6.33,18.99,
S-111038,14,QX-CER-887,3,unit,4.56,13.68,
S-111038,15,QX-HHD-890,1,unit,11.09,11.09,
S-111038,16,QX-HBC-344,3,unit,14.40,43.20,
S-111038,17,QX-TIN-853,2,unit,0.90,1.80,PRM-028
S-111038,18,QX-PRO-226,2,unit,3.86,7.72,
S-111038,19,QX-FRZ-774,1,unit,6.94,6.94,
S-111039,1,QX-DRY-350,2,unit,2.40,4.80,
S-111040,1,QX-PET-559,3,unit,8.05,24.15,
S-111040,2,QX-BAK-996,2,unit,2.43,4.86,
S-111040,3,QX-HBC-653,2,unit,13.85,27.70,
S-111040,4,QX-CHL-304,0.338,kg,13.16,4.45,
S-111040,5,QX-HBC-385,2,unit,1.57,3.14,
S-111040,6,QX-BWS-050,2,unit,11.24,22.48,
S-111040,7,QX-HHD-315,2,unit,1.85,3.70,PRM-049
S-111040,8,QX-PRO-428,2,unit,3.53,7.06,
S-111040,9,QX-DRY-483,1,unit,2.25,2.25,
S-111040,10,QX-BAK-851,2.101,kg,5.91,12.42,
S-111040,11,QX-DRY-725,3,unit,6.63,19.89,
S-111040,12,QX-PET-674,2,unit,10.23,20.46,
S-111040,13,QX-DRK-796,2,unit,0.90,1.80,
S-111040,14,QX-PRO-789,0.43,kg,3.59,1.54,
S-111040,15,QX-TIN-935,2,unit,2.77,5.54,
S-111041,1,QX-HBC-208,1,unit,2.24,2.24,
S-111042,1,QX-PRO-524,1.563,kg,3.94,6.16,PRM-002
S-111042,2,QX-PET-181,2,unit,7.47,14.94,
S-111042,3,QX-BAK-377,0.908,kg,6.02,5.47,PRM-046
S-111042,4,QX-TIN-241,3,unit,1.60,4.80,
S-111042,5,QX-BAK-221,1.317,kg,3.65,4.81,
S-111042,6,QX-DRK-804,2,unit,3.10,6.20,
S-111042,7,QX-PRO-210,0.749,kg,1.51,1.13,
S-111042,8,QX-BWS-607,2,unit,16.96,33.92,
S-111043,1,QX-BAK-538,1,unit,1.94,1.94,
S-111043,2,QX-DRK-319,2,unit,2.42,4.84,
S-111044,1,QX-CER-304,1,unit,2.25,2.25,
S-111044,2,QX-HBC-886,1,unit,6.15,6.15,
S-111044,3,QX-CHL-254,1,unit,4.21,4.21,
S-111044,4,QX-PRO-159,3,unit,3.88,11.64,
S-111044,5,QX-TIN-694,2,unit,0.60,1.20,
S-111044,6,QX-FRZ-704,2,unit,1.46,2.92,
S-111044,7,QX-BAK-849,0.887,kg,3.34,2.96,
S-111044,8,QX-PRO-373,2,unit,4.46,8.92,
S-111045,1,QX-PET-356,3,unit,6.51,19.53,
S-111046,1,QX-DRK-400,2,unit,6.14,12.28,
S-111046,2,QX-PET-654,2,unit,3.70,7.40,PRM-042
S-111046,3,QX-HBC-795,1,unit,4.20,4.20,
S-111046,4,QX-FRZ-057,1,unit,6.47,6.47,
S-111046,5,QX-BAK-272,1,unit,2.08,2.08,
S-111046,6,QX-CER-267,3,unit,3.32,9.96,
S-111046,7,QX-CHL-530,1,unit,4.42,4.42,
S-111046,8,QX-DRY-224,1,unit,6.49,6.49,
S-111046,9,QX-PRO-412,0.356,kg,2.99,1.06,
S-111046,10,QX-BAK-268,0.472,kg,7.10,3.35,
S-111046,11,QX-HHD-100,2,unit,8.98,17.96,
S-111046,12,QX-HBC-737,1,unit,6.03,6.03,
S-111046,13,QX-CHL-815,2,unit,3.89,7.78,
S-111046,14,QX-PET-752,2,unit,9.61,19.22,PRM-056
S-111046,15,QX-HHD-604,2,unit,4.14,8.28,
S-111046,16,QX-PET-930,2,unit,7.50,15.00,
S-111046,17,QX-CHL-116,2,unit,1.00,2.00,
S-111046,18,QX-PRO-688,0.887,kg,3.35,2.97,
S-111046,19,QX-HBC-459,1,unit,9.57,9.57,
S-111047,1,QX-PET-842,2,unit,5.86,11.72,
S-111048,1,QX-BWS-022,2,unit,4.58,9.16,
S-111048,2,QX-PET-211,2,unit,3.26,6.52,
S-111048,3,QX-HHD-100,2,unit,8.98,17.96,
S-111048,4,QX-TIN-961,1,unit,0.60,0.60,
S-111048,5,QX-BAK-925,0.763,kg,6.47,4.94,
S-111048,6,QX-CHL-966,2,unit,3.72,7.44,
S-111048,7,QX-CHL-299,3,unit,6.91,20.73,
S-111048,8,QX-DRK-369,1,unit,6.46,6.46,PRM-022
S-111048,9,QX-BAK-036,0.373,kg,4.39,1.64,
S-111048,10,QX-BAK-941,2,unit,1.31,2.62,
S-111048,11,QX-HBC-886,3,unit,6.15,18.45,
S-111049,1,QX-HBC-798,3,unit,4.67,14.01,
S-111049,2,QX-PET-977,3,unit,8.55,25.65,
S-111050,1,QX-CER-151,1,unit,3.89,3.89,
S-111050,2,QX-TIN-300,1,unit,2.43,2.43,PRM-023
S-111050,3,QX-BAK-761,3,unit,0.70,2.10,PRM-008
S-111050,4,QX-FRZ-719,2,unit,4.89,9.78,
S-111051,1,QX-BAK-243,0.855,kg,6.43,5.50,
S-111051,2,QX-PET-269,2,unit,9.15,18.30,
S-111051,3,QX-TIN-456,3,unit,0.95,2.85,
S-111051,4,QX-HBC-117,1,unit,6.50,6.50,
S-111051,5,QX-DRK-744,2,unit,2.15,4.30,
S-111051,6,QX-BAK-162,1,unit,2.39,2.39,
S-111051,7,QX-CER-741,2,unit,3.02,6.04,
S-111051,8,QX-CER-304,3,unit,2.25,6.75,
S-111051,9,QX-PRO-320,3,unit,1.91,5.73,
S-111051,10,QX-BWS-237,2,unit,17.35,34.70,
S-111052,1,QX-HBC-462,2,unit,9.24,18.48,
S-111052,2,QX-BWS-470,2,unit,22.18,44.36,PRM-033
S-111053,1,QX-BWS-147,2,unit,22.66,45.32,
S-111053,2,QX-BAK-606,2,unit,2.80,5.60,
S-111053,3,QX-HHD-255,2,unit,4.21,8.42,
S-111053,4,QX-PET-898,2,unit,10.90,21.80,
S-111053,5,QX-HHD-347,1,unit,6.19,6.19,
S-111053,6,QX-DRY-250,1,unit,3.12,3.12,PRM-003
S-111053,7,QX-PET-249,1,unit,8.42,8.42,PRM-030
S-111053,8,QX-PRO-527,0.984,kg,1.37,1.35,
S-111053,9,QX-DRK-376,1,unit,2.62,2.62,
S-111053,10,QX-HHD-783,2,unit,1.73,3.46,
S-111053,11,QX-FRZ-249,1,unit,3.15,3.15,
S-111053,12,QX-TIN-257,2,unit,2.59,5.18,
S-111053,13,QX-PRO-403,1.924,kg,4.23,8.14,
S-111053,14,QX-DRK-393,2,unit,5.22,10.44,
S-111054,1,QX-PET-741,2,unit,7.02,14.04,
S-111055,1,QX-HHD-829,3,unit,9.08,27.24,
S-111056,1,QX-TIN-009,2,unit,0.55,1.10,
S-111056,2,QX-CER-987,3,unit,2.15,6.45,
S-111056,3,QX-BAK-559,1.718,kg,5.84,10.03,
S-111056,4,QX-FRZ-385,3,unit,2.24,6.72,
S-111056,5,QX-PRO-320,2,unit,1.91,3.82,
S-111056,6,QX-DRK-567,1,unit,2.47,2.47,
S-111056,7,QX-CHL-677,2,unit,2.74,5.48,
S-111056,8,QX-PRO-531,3,unit,2.75,8.25,
S-111056,9,QX-BAK-770,3,unit,2.58,7.74,
S-111056,10,QX-PET-605,3,unit,10.10,30.30,
S-111056,11,QX-CHL-938,3,unit,8.95,26.85,
S-111056,12,QX-HBC-800,2,unit,4.30,8.60,
S-111056,13,QX-PET-398,2,unit,1.27,2.54,
S-111056,14,QX-HHD-247,3,unit,9.68,29.04,
S-111057,1,QX-HHD-937,2,unit,11.86,23.72,
S-111057,2,QX-DRY-581,1,unit,1.52,1.52,
S-111057,3,QX-BAK-046,3,unit,4.12,12.36,
S-111057,4,QX-HHD-551,1,unit,10.59,10.59,
S-111058,1,QX-TIN-976,2,unit,2.41,4.82,
S-111059,1,QX-DRY-865,2,unit,2.62,5.24,
S-111060,1,QX-BWS-750,2,unit,37.92,75.84,
S-111061,1,QX-CER-518,3,unit,3.26,9.78,
S-111062,1,QX-HBC-300,1,unit,13.04,13.04,
S-111062,2,QX-BAK-174,2,unit,1.45,2.90,
S-111062,3,QX-HBC-452,2,unit,13.26,26.52,
S-111063,1,QX-BWS-832,2,unit,19.51,39.02,
S-111064,1,QX-CER-451,3,unit,1.52,4.56,
S-111064,2,QX-BWS-591,1,unit,11.25,11.25,
S-111064,3,QX-DRK-021,3,unit,0.85,2.55,
S-111064,4,QX-CHL-483,0.64,kg,20.26,12.97,
S-111064,5,QX-CHL-624,2,unit,2.50,5.00,
S-111064,6,QX-PET-420,3,unit,4.42,13.26,
S-111064,7,QX-HHD-023,1,unit,11.98,11.98,
S-111064,8,QX-DRY-811,2,unit,7.18,14.36,
S-111064,9,QX-DRK-042,2,unit,1.97,3.94,
S-111064,10,QX-DRY-962,2,unit,1.21,2.42,
S-111064,11,QX-DRY-600,2,unit,2.71,5.42,
S-111064,12,QX-PRO-580,3,unit,4.94,14.82,
S-111064,13,QX-BAK-219,1,unit,0.70,0.70,
S-111064,14,QX-FRZ-921,1,unit,6.23,6.23,
S-111064,15,QX-DRY-365,1,unit,5.72,5.72,
S-111065,1,QX-HBC-729,2,unit,12.40,24.80,
S-111065,2,QX-BWS-992,1,unit,30.07,30.07,
S-111065,3,QX-HHD-445,3,unit,4.85,14.55,
S-111066,1,QX-CER-514,2,unit,3.09,6.18,
S-111067,1,QX-CHL-147,1,unit,8.29,8.29,
S-111067,2,QX-BAK-065,2,unit,2.32,4.64,
S-111068,1,QX-PRO-726,2,unit,5.33,10.66,
S-111069,1,QX-PET-234,1,unit,1.83,1.83,
S-111069,2,QX-HHD-119,1,unit,2.98,2.98,
S-111069,3,QX-DRK-634,2,unit,2.08,4.16,
S-111069,4,QX-BAK-464,0.477,kg,7.09,3.38,
S-111069,5,QX-TIN-193,2,unit,0.60,1.20,
S-111069,6,QX-PET-582,2,unit,6.41,12.82,
S-111069,7,QX-BAK-377,1.875,kg,6.02,11.29,
S-111069,8,QX-DRY-351,3,unit,3.54,10.62,
S-111069,9,QX-PRO-159,2,unit,3.88,7.76,
S-111069,10,QX-BAK-294,3,unit,1.68,5.04,
S-111069,11,QX-PET-710,2,unit,7.38,14.76,
S-111069,12,QX-HHD-672,1,unit,11.61,11.61,
S-111069,13,QX-DRY-014,2,unit,5.97,11.94,
S-111069,14,QX-PET-433,1,unit,8.11,8.11,
S-111069,15,QX-CHL-753,2,unit,3.69,7.38,
S-111069,16,QX-TIN-379,2,unit,1.13,2.26,
S-111069,17,QX-PRO-829,0.308,kg,2.57,0.79,
S-111069,18,QX-DRY-264,1,unit,2.21,2.21,
S-111069,19,QX-BWS-992,3,unit,30.07,90.21,
S-111070,1,QX-PRO-896,3,unit,1.38,4.14,
S-111070,2,QX-PRO-303,0.896,kg,2.53,2.27,
S-111070,3,QX-PET-212,3,unit,2.05,6.15,
S-111071,1,QX-FRZ-915,2,unit,3.83,7.66,
S-111071,2,QX-BAK-975,1,unit,3.74,3.74,
S-111071,3,QX-DRK-643,2,unit,1.74,3.48,
S-111072,1,QX-DRK-736,3,unit,0.80,2.40,
S-111072,2,QX-TIN-635,1,unit,0.90,0.90,
S-111072,3,QX-DRY-058,2,unit,1.80,3.60,
S-111072,4,QX-TIN-647,2,unit,1.05,2.10,
S-111072,5,QX-FRZ-947,2,unit,3.85,7.70,
S-111072,6,QX-HBC-406,1,unit,5.82,5.82,
S-111073,1,QX-DRY-154,1,unit,3.97,3.97,
S-111073,2,QX-PET-217,3,unit,7.65,22.95,
S-111073,3,QX-CHL-023,0.477,kg,14.81,7.06,
S-111073,4,QX-HHD-353,1,unit,3.93,3.93,
S-111073,5,QX-PRO-418,1,unit,1.66,1.66,
S-111073,6,QX-DRY-600,2,unit,2.71,5.42,
S-111073,7,QX-DRY-357,3,unit,6.18,18.54,
S-111073,8,QX-TIN-035,1,unit,2.64,2.64,
S-111073,9,QX-CER-628,2,unit,3.36,6.72,
S-111073,10,QX-PET-352,2,unit,6.99,13.98,
S-111073,11,QX-TIN-915,3,unit,2.31,6.93,
S-111073,12,QX-CER-417,1,unit,3.33,3.33,
S-111073,13,QX-HBC-926,3,unit,2.52,7.56,
S-111073,14,QX-PRO-906,0.503,kg,1.17,0.59,
S-111073,15,QX-HBC-248,2,unit,10.62,21.24,
S-111073,16,QX-PRO-523,2,unit,3.13,6.26,
S-111074,1,QX-HHD-034,3,unit,7.05,21.15,
S-111075,1,QX-CHL-345,2,unit,3.53,7.06,
S-111075,2,QX-DRY-199,2,unit,5.48,10.96,
S-111075,3,QX-DRY-818,2,unit,3.29,6.58,
S-111075,4,QX-BAK-598,1,unit,3.27,3.27,
S-111075,5,QX-DRY-014,3,unit,5.97,17.91,
S-111075,6,QX-DRY-602,1,unit,3.31,3.31,
S-111076,1,QX-CER-376,2,unit,1.72,3.44,
S-111076,2,QX-CER-941,2,unit,3.36,6.72,PRM-024
S-111076,3,QX-TIN-332,2,unit,1.59,3.18,
S-111076,4,QX-PET-479,3,unit,7.31,21.93,
S-111076,5,QX-PET-842,2,unit,5.86,11.72,
S-111076,6,QX-PET-417,3,unit,4.20,12.60,PRM-063
S-111076,7,QX-PRO-131,2,unit,4.79,9.58,
S-111076,8,QX-HBC-222,2,unit,11.14,22.28,
S-111076,9,QX-FRZ-344,2,unit,6.34,12.68,
S-111076,10,QX-CHL-233,2.06,kg,18.39,37.88,
S-111076,11,QX-FRZ-635,3,unit,1.58,4.74,
S-111076,12,QX-CER-383,1,unit,3.71,3.71,
S-111076,13,QX-PET-385,2,unit,8.01,16.02,
S-111077,1,QX-CHL-862,0.518,kg,22.10,11.45,
S-111077,2,QX-FRZ-080,1,unit,3.83,3.83,
S-111077,3,QX-TIN-721,3,unit,2.50,7.50,
S-111078,1,QX-CER-872,1,unit,2.95,2.95,
S-111078,2,QX-FRZ-588,1,unit,5.70,5.70,
S-111079,1,QX-BAK-615,3,unit,2.12,6.36,
S-111079,2,QX-CER-320,2,unit,2.11,4.22,PRM-031
S-111080,1,QX-FRZ-012,1,unit,4.74,4.74,
S-111080,2,QX-CER-274,2,unit,3.41,6.82,
S-111081,1,QX-TIN-826,1,unit,1.24,1.24,
S-111081,2,QX-HBC-332,1,unit,3.79,3.79,PRM-035
S-111081,3,QX-FRZ-014,2,unit,2.79,5.58,
S-111081,4,QX-HHD-182,2,unit,8.93,17.86,
S-111081,5,QX-BAK-653,2,unit,3.37,6.74,
S-111081,6,QX-FRZ-064,2,unit,3.48,6.96,
S-111081,7,QX-CER-558,1,unit,3.83,3.83,
S-111081,8,QX-DRY-687,3,unit,2.00,6.00,
S-111081,9,QX-CHL-425,1.974,kg,22.14,43.70,
S-111081,10,QX-BWS-022,2,unit,4.58,9.16,PRM-038
S-111081,11,QX-HBC-174,2,unit,13.26,26.52,
S-111082,1,QX-DRK-420,3,unit,0.65,1.95,
S-111082,2,QX-TIN-957,2,unit,2.15,4.30,
S-111082,3,QX-BWS-196,3,unit,21.00,63.00,
S-111082,4,QX-HHD-878,2,unit,9.18,18.36,PRM-053
S-111082,5,QX-DRY-156,1,unit,2.64,2.64,
S-111082,6,QX-HBC-098,2,unit,10.89,21.78,
S-111082,7,QX-CHL-887,1,unit,2.37,2.37,
S-111082,8,QX-HBC-551,1,unit,2.96,2.96,
S-111082,9,QX-BWS-894,1,unit,22.53,22.53,
S-111083,1,QX-CHL-963,2,unit,1.51,3.02,
S-111083,2,QX-HHD-783,3,unit,1.73,5.19,
S-111083,3,QX-DRY-284,1,unit,6.66,6.66,
S-111083,4,QX-HBC-911,3,unit,10.98,32.94,
S-111084,1,QX-HHD-979,2,unit,6.33,12.66,
S-111085,1,QX-PET-691,3,unit,2.31,6.93,
S-111085,2,QX-CER-320,2,unit,2.11,4.22,
S-111085,3,QX-CHL-042,1,unit,5.40,5.40,
S-111085,4,QX-DRK-281,2,unit,6.11,12.22,
S-111085,5,QX-HHD-086,3,unit,4.22,12.66,
S-111085,6,QX-TIN-261,2,unit,1.84,3.68,
S-111085,7,QX-BAK-130,1,unit,0.80,0.80,
S-111085,8,QX-HHD-395,3,unit,11.07,33.21,
S-111085,9,QX-DRK-338,1,unit,4.45,4.45,
S-111085,10,QX-TIN-826,2,unit,1.24,2.48,
S-111085,11,QX-HBC-737,3,unit,6.03,18.09,
S-111086,1,QX-PET-999,1,unit,5.15,5.15,
S-111086,2,QX-FRZ-742,2,unit,2.48,4.96,
S-111086,3,QX-BAK-169,2,unit,4.03,8.06,
S-111086,4,QX-HHD-023,1,unit,11.98,11.98,
S-111086,5,QX-HBC-283,2,unit,11.52,23.04,
S-111086,6,QX-DRY-441,1,unit,3.02,3.02,
S-111086,7,QX-TIN-199,1,unit,2.83,2.83,
S-111086,8,QX-HBC-393,2,unit,13.42,26.84,
S-111086,9,QX-DRK-817,2,unit,5.42,10.84,
S-111086,10,QX-FRZ-743,2,unit,3.12,6.24,
S-111086,11,QX-DRY-158,2,unit,2.91,5.82,PRM-013
S-111086,12,QX-PRO-204,1.498,kg,4.50,6.74,PRM-043
S-111086,13,QX-BAK-964,2,unit,1.19,2.38,
S-111086,14,QX-CER-064,2,unit,1.81,3.62,
S-111086,15,QX-DRY-215,2,unit,1.29,2.58,
S-111086,16,QX-DRK-390,2,unit,3.66,7.32,
S-111086,17,QX-HHD-419,1,unit,11.00,11.00,
S-111086,18,QX-PET-016,3,unit,8.36,25.08,
S-111087,1,QX-TIN-698,2,unit,2.41,4.82,
S-111087,2,QX-PRO-370,1,unit,4.40,4.40,
S-111087,3,QX-PRO-022,3,unit,2.06,6.18,
S-111087,4,QX-BWS-366,1,unit,15.92,15.92,
S-111088,1,QX-CER-041,2,unit,4.25,8.50,
S-111089,1,QX-FRZ-568,1,unit,6.80,6.80,
S-111089,2,QX-PET-622,1,unit,8.09,8.09,PRM-029
S-111089,3,QX-TIN-231,1,unit,2.51,2.51,
S-111089,4,QX-PRO-083,3,unit,2.73,8.19,
S-111089,5,QX-PET-862,2,unit,1.38,2.76,
S-111089,6,QX-BWS-549,1,unit,6.55,6.55,
S-111089,7,QX-CER-646,2,unit,4.76,9.52,
S-111089,8,QX-HHD-890,2,unit,11.09,22.18,
S-111089,9,QX-DRK-133,3,unit,4.09,12.27,
S-111089,10,QX-DRY-982,3,unit,0.80,2.40,
S-111090,1,QX-BWS-909,3,unit,7.99,23.97,
S-111090,2,QX-DRK-801,2,unit,3.89,7.78,
S-111090,3,QX-BWS-092,1,unit,23.73,23.73,
S-111090,4,QX-CER-362,3,unit,3.06,9.18,
S-111090,5,QX-DRK-402,1,unit,2.15,2.15,
S-111090,6,QX-PET-234,3,unit,1.83,5.49,
S-111090,7,QX-HBC-591,3,unit,4.06,12.18,PRM-027
S-111090,8,QX-DRY-258,2,unit,2.84,5.68,
S-111090,9,QX-HHD-586,3,unit,10.11,30.33,
S-111090,10,QX-HHD-667,3,unit,7.99,23.97,
S-111091,1,QX-DRY-358,2,unit,2.87,5.74,PRM-062
S-111092,1,QX-DRY-341,2,unit,6.29,12.58,
S-111092,2,QX-BWS-668,2,unit,12.42,24.84,
S-111092,3,QX-PET-516,1,unit,1.07,1.07,
S-111092,4,QX-HHD-736,1,unit,7.45,7.45,
S-111092,5,QX-TIN-861,2,unit,1.03,2.06,
S-111092,6,QX-CER-383,2,unit,3.71,7.42,
S-111092,7,QX-CER-276,1,unit,3.83,3.83,
S-111092,8,QX-HHD-790,2,unit,7.94,15.88,
S-111092,9,QX-BWS-614,2,unit,23.00,46.00,
S-111092,10,QX-CHL-530,2,unit,4.42,8.84,
S-111093,1,QX-PRO-652,1.768,kg,1.81,3.20,
S-111094,1,QX-CER-450,2,unit,4.27,8.54,PRM-057
S-111094,2,QX-HHD-431,1,unit,8.61,8.61,
S-111094,3,QX-CER-997,2,unit,2.25,4.50,
