sku,zone_id,price,effective_from
QX-CHL-211,PZ-REMOTE,2.13,2025-10-05
QX-CER-213,PZ-METRO,3.33,2025-09-27
QX-CER-213,PZ-URBAN,3.04,2025-09-23
QX-CER-213,PZ-CORE,2.92,2026-03-19
QX-CER-213,PZ-VALUE,2.74,2025-12-08
QX-CER-213,PZ-REMOTE,3.18,2025-11-06
QX-BAK-217,PZ-METRO,5.16,2025-11-11
QX-BAK-217,PZ-URBAN,4.71,2025-11-11
QX-BAK-217,PZ-CORE,4.53,2026-02-26
QX-BAK-217,PZ-VALUE,4.26,2026-02-22
QX-BAK-217,PZ-REMOTE,4.94,2025-09-18
QX-HBC-220,PZ-METRO,5.08,2025-12-03
QX-HBC-220,PZ-URBAN,4.64,2025-12-07
QX-HBC-220,PZ-CORE,4.46,2025-11-13
QX-HBC-220,PZ-VALUE,4.19,2025-12-09
QX-HBC-220,PZ-REMOTE,4.86,2025-12-24
QX-PET-221,PZ-METRO,11.66,2025-10-27
QX-PET-221,PZ-URBAN,10.64,2026-02-10
QX-PET-221,PZ-CORE,10.23,2026-01-30
QX-PET-221,PZ-VALUE,9.62,2025-12-12
QX-PET-221,PZ-REMOTE,11.15,2026-03-15
QX-HBC-222,PZ-METRO,12.70,2025-12-25
QX-HBC-222,PZ-URBAN,11.59,2026-01-03
QX-HBC-222,PZ-CORE,11.14,2026-02-08
QX-HBC-222,PZ-VALUE,10.47,2025-09-28
QX-HBC-222,PZ-REMOTE,12.14,2025-12-27
QX-DRY-224,PZ-METRO,7.40,2026-02-17
QX-DRY-224,PZ-URBAN,6.75,2025-12-13
QX-DRY-224,PZ-CORE,6.49,2026-03-09
QX-DRY-224,PZ-VALUE,6.10,2026-01-09
QX-DRY-224,PZ-REMOTE,7.07,2025-12-06
QX-HHD-225,PZ-METRO,7.50,2025-10-27
QX-HHD-225,PZ-URBAN,6.84,2025-12-09
QX-HHD-225,PZ-CORE,6.58,2026-01-21
QX-HHD-225,PZ-VALUE,6.19,2025-10-06
QX-HHD-225,PZ-REMOTE,7.17,2026-01-15
QX-CER-228,PZ-METRO,3.55,2025-10-29
QX-CER-228,PZ-URBAN,3.23,2025-10-07
QX-CER-228,PZ-CORE,3.11,2025-09-25
QX-CER-228,PZ-VALUE,2.92,2025-10-24
QX-CER-228,PZ-REMOTE,3.39,2025-11-21
QX-HHD-229,PZ-METRO,12.49,2026-01-08
QX-HHD-229,PZ-URBAN,11.40,2026-02-18
QX-HHD-229,PZ-CORE,10.96,2026-02-02
QX-HHD-229,PZ-VALUE,10.30,2025-12-27
QX-HHD-229,PZ-REMOTE,11.95,2025-12-20
QX-BWS-230,PZ-METRO,6.32,2025-10-23
QX-BWS-230,PZ-URBAN,5.76,2025-10-16
QX-BWS-230,PZ-CORE,5.54,2026-01-14
QX-BWS-230,PZ-VALUE,5.21,2025-09-27
QX-BWS-230,PZ-REMOTE,6.04,2025-11-05
QX-HHD-231,PZ-METRO,8.44,2026-01-15
QX-HHD-231,PZ-URBAN,7.70,2026-01-15
QX-HHD-231,PZ-CORE,7.40,2025-09-30
QX-HHD-231,PZ-VALUE,6.96,2025-12-24
QX-HHD-231,PZ-REMOTE,8.07,2025-10-08
QX-CHL-232,PZ-METRO,15.52,2026-03-03
QX-CHL-232,PZ-URBAN,14.15,2025-12-27
QX-CHL-232,PZ-CORE,13.61,2026-03-10
QX-CHL-232,PZ-VALUE,12.79,2025-11-16
QX-CHL-232,PZ-REMOTE,14.83,2025-11-06
QX-CHL-233,PZ-METRO,20.96,2025-10-12
QX-CHL-233,PZ-URBAN,19.13,2026-03-01
QX-CHL-233,PZ-CORE,18.39,2025-09-22
QX-CHL-233,PZ-VALUE,17.29,2025-11-18
QX-CHL-233,PZ-REMOTE,20.05,2026-01-14
QX-PET-234,PZ-METRO,2.09,2025-10-01
QX-PET-234,PZ-URBAN,1.90,2025-10-17
QX-PET-234,PZ-CORE,1.83,2025-11-06
QX-PET-234,PZ-VALUE,1.72,2026-02-17
QX-PET-234,PZ-REMOTE,1.99,2025-09-18
QX-BAK-235,PZ-METRO,3.89,2025-12-08
QX-BAK-235,PZ-URBAN,3.55,2025-12-12
QX-BAK-235,PZ-CORE,3.41,2025-09-14
QX-BAK-235,PZ-VALUE,3.21,2025-11-25
QX-BAK-235,PZ-REMOTE,3.72,2025-09-23
QX-BWS-236,PZ-METRO,32.65,2026-02-02
QX-BWS-236,PZ-URBAN,29.79,2026-01-16
QX-BWS-236,PZ-CORE,28.64,2025-12-20
QX-BWS-236,PZ-VALUE,26.92,2025-11-10
QX-BWS-236,PZ-REMOTE,31.22,2026-03-03
QX-BWS-237,PZ-METRO,19.78,2026-03-22
QX-BWS-237,PZ-URBAN,18.04,2025-12-12
QX-BWS-237,PZ-CORE,17.35,2026-03-04
QX-BWS-237,PZ-VALUE,16.31,2026-02-28
QX-BWS-237,PZ-REMOTE,18.91,2026-02-10
QX-HHD-238,PZ-METRO,2.42,2026-01-31
QX-HHD-238,PZ-URBAN,2.20,2025-11-17
QX-HHD-238,PZ-CORE,2.12,2025-10-29
QX-HHD-238,PZ-VALUE,1.99,2025-11-10
QX-HHD-238,PZ-REMOTE,2.31,2025-11-29
QX-FRZ-240,PZ-METRO,5.05,2026-02-26
QX-FRZ-240,PZ-URBAN,4.61,2026-01-25
QX-FRZ-240,PZ-CORE,4.43,2026-01-05
QX-FRZ-240,PZ-VALUE,4.16,2025-09-16
QX-FRZ-240,PZ-REMOTE,4.83,2025-09-26
QX-DRY-241,PZ-METRO,7.47,2025-10-28
QX-DRY-241,PZ-URBAN,6.81,2025-10-11
QX-DRY-241,PZ-CORE,6.55,2026-03-05
QX-DRY-241,PZ-VALUE,6.16,2025-10-23
QX-DRY-241,PZ-REMOTE,7.14,2025-12-15
QX-CHL-242,PZ-METRO,17.15,2026-02-11
QX-CHL-242,PZ-URBAN,15.64,2025-11-18
QX-CHL-242,PZ-CORE,15.04,2025-10-22
QX-CHL-242,PZ-VALUE,14.14,2025-09-27
QX-CHL-242,PZ-REMOTE,16.39,2026-02-11
QX-DRK-243,PZ-METRO,0.95,2025-11-13
QX-DRK-243,PZ-URBAN,0.85,2025-10-27
QX-DRK-243,PZ-CORE,0.85,2025-09-29
QX-DRK-243,PZ-VALUE,0.80,2025-09-20
QX-DRK-243,PZ-REMOTE,0.90,2026-03-03
QX-DRK-244,PZ-METRO,1.94,2025-11-28
QX-DRK-244,PZ-URBAN,1.77,2026-03-09
QX-DRK-244,PZ-CORE,1.70,2026-02-09
QX-DRK-244,PZ-VALUE,1.60,2025-09-19
QX-DRK-244,PZ-REMOTE,1.85,2025-12-29
QX-CER-245,PZ-METRO,3.55,2025-12-05
QX-CER-245,PZ-URBAN,3.23,2026-02-20
QX-CER-245,PZ-CORE,3.11,2025-09-18
QX-CER-245,PZ-VALUE,2.92,2026-02-22
QX-CER-245,PZ-REMOTE,3.39,2025-12-07
QX-CHL-246,PZ-METRO,8.38,2026-02-23
QX-CHL-246,PZ-URBAN,7.64,2026-03-11
QX-CHL-246,PZ-CORE,7.35,2025-12-02
QX-CHL-246,PZ-VALUE,6.91,2025-12-25
QX-CHL-246,PZ-REMOTE,8.01,2026-02-24
QX-DRY-247,PZ-METRO,6.19,2025-12-18
QX-DRY-247,PZ-URBAN,5.65,2025-09-23
QX-DRY-247,PZ-CORE,5.43,2026-02-25
QX-DRY-247,PZ-VALUE,5.10,2025-09-28
QX-DRY-247,PZ-REMOTE,5.92,2026-01-09
QX-HBC-248,PZ-METRO,12.11,2025-11-18
QX-HBC-248,PZ-URBAN,11.04,2025-09-28
QX-HBC-248,PZ-CORE,10.62,2026-02-08
QX-HBC-248,PZ-VALUE,9.98,2025-10-17
QX-HBC-248,PZ-REMOTE,11.58,2025-10-14
QX-HHD-249,PZ-METRO,6.33,2026-02-24
QX-HHD-249,PZ-URBAN,5.77,2026-01-24
QX-HHD-249,PZ-CORE,5.55,2026-03-13
QX-HHD-249,PZ-VALUE,5.22,2025-12-04
QX-HHD-249,PZ-REMOTE,6.05,2026-02-26
QX-CER-250,PZ-METRO,2.45,2025-11-20
QX-CER-250,PZ-URBAN,2.24,2026-01-11
QX-CER-250,PZ-CORE,2.15,2026-02-12
QX-CER-250,PZ-VALUE,2.02,2025-09-25
QX-CER-250,PZ-REMOTE,2.34,2025-12-15
QX-CER-251,PZ-METRO,2.14,2025-12-18
QX-CER-251,PZ-URBAN,1.96,2026-02-25
QX-CER-251,PZ-CORE,1.88,2026-03-03
QX-CER-251,PZ-VALUE,1.77,2026-03-09
QX-CER-251,PZ-REMOTE,2.05,2026-02-08
QX-BAK-252,PZ-METRO,3.69,2026-02-11
QX-BAK-252,PZ-URBAN,3.37,2025-11-13
QX-BAK-252,PZ-CORE,3.24,2025-10-21
QX-BAK-252,PZ-VALUE,3.05,2025-09-23
QX-BAK-252,PZ-REMOTE,3.53,2025-11-16
QX-CHL-253,PZ-METRO,9.66,2025-11-08
QX-CHL-253,PZ-URBAN,8.81,2026-02-16
QX-CHL-253,PZ-CORE,8.47,2025-12-18
QX-CHL-253,PZ-VALUE,7.96,2026-01-26
QX-CHL-253,PZ-REMOTE,9.23,2026-02-24
QX-BAK-254,PZ-METRO,3.83,2026-03-16
QX-BAK-254,PZ-URBAN,3.49,2026-01-31
QX-BAK-254,PZ-CORE,3.36,2025-11-10
QX-BAK-254,PZ-VALUE,3.16,2025-10-08
QX-BAK-254,PZ-REMOTE,3.66,2025-11-29
QX-FRZ-255,PZ-METRO,7.95,2025-10-12
QX-FRZ-255,PZ-URBAN,7.25,2025-11-10
QX-FRZ-255,PZ-CORE,6.97,2025-09-22
QX-FRZ-255,PZ-VALUE,6.55,2026-03-12
QX-FRZ-255,PZ-REMOTE,7.60,2026-01-03
QX-DRK-256,PZ-METRO,2.47,2025-10-28
QX-DRK-256,PZ-URBAN,2.26,2025-10-05
QX-DRK-256,PZ-CORE,2.17,2025-11-27
QX-DRK-256,PZ-VALUE,2.04,2025-10-06
QX-DRK-256,PZ-REMOTE,2.37,2026-01-28
QX-TIN-257,PZ-METRO,2.95,2025-12-28
QX-TIN-257,PZ-URBAN,2.69,2026-01-24
QX-TIN-257,PZ-CORE,2.59,2026-03-20
QX-TIN-257,PZ-VALUE,2.43,2026-03-20
QX-TIN-257,PZ-REMOTE,2.82,2026-03-17
QX-DRY-258,PZ-METRO,3.24,2025-09-26
QX-DRY-258,PZ-URBAN,2.95,2025-10-20
QX-DRY-258,PZ-CORE,2.84,2026-03-02
QX-DRY-258,PZ-VALUE,2.67,2026-02-09
QX-DRY-258,PZ-REMOTE,3.10,2025-11-23
QX-DRK-259,PZ-METRO,6.22,2026-03-18
QX-DRK-259,PZ-URBAN,5.68,2025-12-19
QX-DRK-259,PZ-CORE,5.46,2026-01-18
QX-DRK-259,PZ-VALUE,5.13,2025-11-02
QX-DRK-259,PZ-REMOTE,5.95,2025-09-25
QX-PET-260,PZ-METRO,3.17,2025-09-29
QX-PET-260,PZ-URBAN,2.89,2026-01-30
QX-PET-260,PZ-CORE,2.78,2025-10-17
QX-PET-260,PZ-VALUE,2.61,2026-01-15
QX-PET-260,PZ-REMOTE,3.03,2026-02-05
QX-DRY-261,PZ-METRO,2.45,2026-01-11
QX-DRY-261,PZ-URBAN,2.24,2026-02-12
QX-DRY-261,PZ-CORE,2.15,2025-10-05
QX-DRY-261,PZ-VALUE,2.02,2026-01-08
QX-DRY-261,PZ-REMOTE,2.34,2026-03-10
QX-FRZ-262,PZ-METRO,8.98,2026-01-11
QX-FRZ-262,PZ-URBAN,8.20,2026-02-13
QX-FRZ-262,PZ-CORE,7.88,2025-11-03
QX-FRZ-262,PZ-VALUE,7.41,2025-12-30
QX-FRZ-262,PZ-REMOTE,8.59,2025-12-06
QX-HHD-263,PZ-METRO,5.26,2025-10-13
QX-HHD-263,PZ-URBAN,4.79,2026-01-31
QX-HHD-263,PZ-CORE,4.61,2026-01-13
QX-HHD-263,PZ-VALUE,4.33,2026-02-16
QX-HHD-263,PZ-REMOTE,5.02,2026-01-24
QX-CER-264,PZ-METRO,4.48,2025-11-18
QX-CER-264,PZ-URBAN,4.09,2026-02-22
QX-CER-264,PZ-CORE,3.93,2025-11-23
QX-CER-264,PZ-VALUE,3.69,2025-12-17
QX-CER-264,PZ-REMOTE,4.28,2025-11-16
QX-BWS-265,PZ-METRO,14.73,2025-10-25
QX-BWS-265,PZ-URBAN,13.44,2026-03-13
QX-BWS-265,PZ-CORE,12.92,2025-12-27
QX-BWS-265,PZ-VALUE,12.14,2025-11-18
QX-BWS-265,PZ-REMOTE,14.08,2025-09-30
QX-BAK-268,PZ-METRO,8.09,2025-10-13
QX-BAK-268,PZ-URBAN,7.38,2025-10-05
QX-BAK-268,PZ-CORE,7.10,2026-03-20
QX-BAK-268,PZ-VALUE,6.67,2025-10-01
QX-BAK-268,PZ-REMOTE,7.74,2025-11-11
QX-PET-269,PZ-METRO,10.43,2026-03-06
QX-PET-269,PZ-URBAN,9.52,2026-03-19
QX-PET-269,PZ-CORE,9.15,2026-03-20
QX-PET-269,PZ-VALUE,8.60,2025-12-11
QX-PET-269,PZ-REMOTE,9.97,2026-01-01
QX-BWS-270,PZ-METRO,24.30,2026-03-07
QX-BWS-270,PZ-URBAN,22.17,2025-10-09
QX-BWS-270,PZ-CORE,21.32,2025-12-13
QX-BWS-270,PZ-VALUE,20.04,2025-09-22
QX-BWS-270,PZ-REMOTE,23.24,2025-12-27
QX-BWS-271,PZ-METRO,18.96,2025-09-28
QX-BWS-271,PZ-URBAN,17.30,2025-11-25
QX-BWS-271,PZ-CORE,16.63,2025-10-30
QX-BWS-271,PZ-VALUE,15.63,2025-11-12
QX-BWS-271,PZ-REMOTE,18.13,2026-01-24
QX-CER-272,PZ-METRO,5.38,2025-11-05
QX-CER-272,PZ-URBAN,4.91,2026-02-11
QX-CER-272,PZ-CORE,4.72,2026-01-28
QX-CER-272,PZ-VALUE,4.44,2025-11-27
QX-CER-272,PZ-REMOTE,5.14,2025-09-17
QX-PRO-273,PZ-METRO,3.66,2025-11-03
QX-PRO-273,PZ-URBAN,3.34,2025-10-08
QX-PRO-273,PZ-CORE,3.21,2025-12-14
QX-PRO-273,PZ-VALUE,3.02,2026-02-14
QX-PRO-273,PZ-REMOTE,3.50,2025-12-09
QX-DRY-274,PZ-METRO,7.49,2025-12-13
QX-DRY-274,PZ-URBAN,6.83,2025-10-20
QX-DRY-274,PZ-CORE,6.57,2025-12-23
QX-DRY-274,PZ-VALUE,6.18,2025-10-07
QX-DRY-274,PZ-REMOTE,7.16,2025-11-17
QX-BAK-275,PZ-METRO,1.38,2026-03-14
QX-BAK-275,PZ-URBAN,1.26,2025-11-06
QX-BAK-275,PZ-CORE,1.21,2025-10-01
QX-BAK-275,PZ-VALUE,1.14,2025-11-01
QX-BAK-275,PZ-REMOTE,1.32,2026-01-31
QX-CER-276,PZ-METRO,4.37,2025-11-09
QX-CER-276,PZ-URBAN,3.98,2026-02-12
QX-CER-276,PZ-CORE,3.83,2025-11-10
QX-CER-276,PZ-VALUE,3.60,2026-03-09
QX-CER-276,PZ-REMOTE,4.17,2026-03-07
QX-TIN-277,PZ-METRO,2.03,2025-12-08
QX-TIN-277,PZ-URBAN,1.85,2026-02-07
QX-TIN-277,PZ-CORE,1.78,2025-10-25
QX-TIN-277,PZ-VALUE,1.67,2025-12-21
QX-TIN-277,PZ-REMOTE,1.94,2026-02-12
QX-TIN-278,PZ-METRO,1.47,2026-02-08
QX-TIN-278,PZ-URBAN,1.34,2026-02-25
QX-TIN-278,PZ-CORE,1.29,2026-03-08
QX-TIN-278,PZ-VALUE,1.21,2026-01-09
QX-TIN-278,PZ-REMOTE,1.41,2026-01-31
QX-DRK-279,PZ-METRO,6.06,2025-09-24
QX-DRK-279,PZ-URBAN,5.53,2025-11-09
QX-DRK-279,PZ-CORE,5.32,2025-12-30
QX-DRK-279,PZ-VALUE,5.00,2026-03-04
QX-DRK-279,PZ-REMOTE,5.80,2025-11-11
QX-HBC-280,PZ-METRO,11.19,2026-01-13
QX-HBC-280,PZ-URBAN,10.21,2026-01-26
QX-HBC-280,PZ-CORE,9.82,2026-01-19
QX-HBC-280,PZ-VALUE,9.23,2026-02-09
QX-HBC-280,PZ-REMOTE,10.70,2026-02-11
QX-BWS-281,PZ-METRO,17.85,2025-12-29
QX-BWS-281,PZ-URBAN,16.29,2026-01-24
QX-BWS-281,PZ-CORE,15.66,2026-01-09
QX-BWS-281,PZ-VALUE,14.72,2025-11-06
QX-BWS-281,PZ-REMOTE,17.07,2026-02-16
QX-DRY-282,PZ-METRO,6.98,2026-03-03
QX-DRY-282,PZ-URBAN,6.36,2025-09-21
QX-DRY-282,PZ-CORE,6.12,2026-02-26
QX-DRY-282,PZ-VALUE,5.75,2026-03-21
QX-DRY-282,PZ-REMOTE,6.67,2025-11-24
QX-PET-284,PZ-METRO,7.93,2026-02-14
QX-PET-284,PZ-URBAN,7.24,2025-10-21
QX-PET-284,PZ-CORE,6.96,2025-12-27
QX-PET-284,PZ-VALUE,6.54,2026-02-28
QX-PET-284,PZ-REMOTE,7.59,2025-10-29
QX-CER-285,PZ-METRO,1.86,2025-09-20
QX-CER-285,PZ-URBAN,1.70,2026-01-28
QX-CER-285,PZ-CORE,1.63,2026-02-21
QX-CER-285,PZ-VALUE,1.53,2025-11-08
QX-CER-285,PZ-REMOTE,1.78,2026-02-27
QX-HHD-286,PZ-METRO,7.74,2025-10-25
QX-HHD-286,PZ-URBAN,7.06,2025-10-12
QX-HHD-286,PZ-CORE,6.79,2025-10-25
QX-HHD-286,PZ-VALUE,6.38,2025-12-30
QX-HHD-286,PZ-REMOTE,7.40,2025-10-02
QX-CER-288,PZ-METRO,1.77,2025-11-21
QX-CER-288,PZ-URBAN,1.61,2026-02-11
QX-CER-288,PZ-CORE,1.55,2026-01-04
QX-CER-288,PZ-VALUE,1.46,2025-11-13
QX-CER-288,PZ-REMOTE,1.69,2025-09-21
QX-FRZ-290,PZ-METRO,9.15,2025-10-30
QX-FRZ-290,PZ-URBAN,8.35,2026-02-15
QX-FRZ-290,PZ-CORE,8.03,2026-02-28
QX-FRZ-290,PZ-VALUE,7.55,2026-01-23
QX-FRZ-290,PZ-REMOTE,8.75,2025-11-14
QX-DRK-291,PZ-METRO,1.71,2025-12-20
QX-DRK-291,PZ-URBAN,1.56,2025-10-13
QX-DRK-291,PZ-CORE,1.50,2025-12-18
QX-DRK-291,PZ-VALUE,1.41,2025-10-02
QX-DRK-291,PZ-REMOTE,1.64,2025-09-23
QX-HBC-294,PZ-METRO,1.82,2025-10-31
QX-HBC-294,PZ-URBAN,1.66,2026-02-06
QX-HBC-294,PZ-CORE,1.60,2025-12-16
QX-HBC-294,PZ-VALUE,1.50,2026-02-19
QX-HBC-294,PZ-REMOTE,1.74,2025-11-13
QX-HHD-295,PZ-METRO,4.13,2025-12-18
QX-HHD-295,PZ-URBAN,3.76,2025-11-30
QX-HHD-295,PZ-CORE,3.62,2025-09-23
QX-HHD-295,PZ-VALUE,3.40,2025-09-17
QX-HHD-295,PZ-REMOTE,3.95,2025-12-27
QX-CER-296,PZ-METRO,2.46,2025-11-16
QX-CER-296,PZ-URBAN,2.25,2026-01-06
QX-CER-296,PZ-CORE,2.16,2025-11-28
QX-CER-296,PZ-VALUE,2.03,2025-09-18
QX-CER-296,PZ-REMOTE,2.35,2026-01-12
QX-HBC-297,PZ-METRO,2.10,2026-03-05
QX-HBC-297,PZ-URBAN,1.91,2025-10-10
QX-HBC-297,PZ-CORE,1.84,2025-12-21
QX-HBC-297,PZ-VALUE,1.73,2026-01-01
QX-HBC-297,PZ-REMOTE,2.01,2025-11-24
QX-TIN-298,PZ-METRO,3.00,2026-01-19
QX-TIN-298,PZ-URBAN,2.74,2025-10-23
QX-TIN-298,PZ-CORE,2.63,2025-12-23
QX-TIN-298,PZ-VALUE,2.47,2026-03-19
QX-TIN-298,PZ-REMOTE,2.87,2026-01-14
QX-CHL-299,PZ-METRO,7.88,2025-09-24
QX-CHL-299,PZ-URBAN,7.19,2025-11-30
QX-CHL-299,PZ-CORE,6.91,2026-02-17
QX-CHL-299,PZ-VALUE,6.50,2026-02-25
QX-CHL-299,PZ-REMOTE,7.53,2025-11-30
QX-BWS-300,PZ-METRO,13.00,2025-09-20
QX-BWS-300,PZ-URBAN,11.86,2025-12-18
QX-BWS-300,PZ-CORE,11.40,2025-10-20
QX-BWS-300,PZ-VALUE,10.72,2025-11-03
QX-BWS-300,PZ-REMOTE,12.43,2026-02-18
QX-HBC-303,PZ-METRO,11.39,2025-12-25
QX-HBC-303,PZ-URBAN,10.39,2025-10-22
QX-HBC-303,PZ-CORE,9.99,2025-10-24
QX-HBC-303,PZ-VALUE,9.39,2026-01-17
QX-HBC-303,PZ-REMOTE,10.89,2026-01-01
QX-CHL-304,PZ-METRO,15.00,2025-12-15
QX-CHL-304,PZ-URBAN,13.69,2025-09-21
QX-CHL-304,PZ-CORE,13.16,2026-02-21
QX-CHL-304,PZ-VALUE,12.37,2025-11-23
QX-CHL-304,PZ-REMOTE,14.34,2026-01-28
QX-DRY-305,PZ-METRO,1.20,2025-09-27
QX-DRY-305,PZ-URBAN,1.09,2025-09-27
QX-DRY-305,PZ-CORE,1.05,2025-09-23
QX-DRY-305,PZ-VALUE,1.00,2025-11-24
QX-DRY-305,PZ-REMOTE,1.14,2026-03-04
QX-PRO-306,PZ-METRO,4.31,2025-11-15
QX-PRO-306,PZ-URBAN,3.93,2025-12-04
QX-PRO-306,PZ-CORE,3.78,2026-01-31
QX-PRO-306,PZ-VALUE,3.55,2025-12-23
QX-PRO-306,PZ-REMOTE,4.12,2026-01-10
QX-HBC-307,PZ-METRO,11.55,2026-03-11
QX-HBC-307,PZ-URBAN,10.54,2026-02-11
QX-HBC-307,PZ-CORE,10.13,2025-11-06
QX-HBC-307,PZ-VALUE,9.52,2025-12-05
QX-HBC-307,PZ-REMOTE,11.04,2025-10-30
QX-HHD-308,PZ-METRO,10.73,2026-03-05
QX-HHD-308,PZ-URBAN,9.79,2026-02-26
QX-HHD-308,PZ-CORE,9.41,2025-09-20
QX-HHD-308,PZ-VALUE,8.85,2026-01-29
QX-HHD-308,PZ-REMOTE,10.26,2025-12-31
QX-BWS-311,PZ-METRO,42.72,2025-12-06
QX-BWS-311,PZ-URBAN,38.97,2025-10-03
QX-BWS-311,PZ-CORE,37.47,2026-03-13
QX-BWS-311,PZ-VALUE,35.22,2025-12-18
QX-BWS-311,PZ-REMOTE,40.84,2026-02-09
QX-DRK-312,PZ-METRO,0.90,2025-12-27
QX-DRK-312,PZ-URBAN,0.80,2026-02-09
QX-DRK-312,PZ-CORE,0.80,2026-02-04
QX-DRK-312,PZ-VALUE,0.75,2026-01-31
QX-DRK-312,PZ-REMOTE,0.85,2025-12-10
QX-CHL-313,PZ-METRO,7.02,2025-11-07
QX-CHL-313,PZ-URBAN,6.41,2025-12-05
QX-CHL-313,PZ-CORE,6.16,2026-01-05
QX-CHL-313,PZ-VALUE,5.79,2025-11-13
QX-CHL-313,PZ-REMOTE,6.71,2026-02-18
QX-PRO-315,PZ-METRO,3.73,2025-10-09
QX-PRO-315,PZ-URBAN,3.40,2026-01-29
QX-PRO-315,PZ-CORE,3.27,2025-10-08
QX-PRO-315,PZ-VALUE,3.07,2025-12-21
QX-PRO-315,PZ-REMOTE,3.56,2025-11-28
QX-BAK-316,PZ-METRO,7.32,2026-03-18
QX-BAK-316,PZ-URBAN,6.68,2025-12-23
QX-BAK-316,PZ-CORE,6.42,2025-12-07
QX-BAK-316,PZ-VALUE,6.03,2025-10-27
QX-BAK-316,PZ-REMOTE,7.00,2026-01-15
QX-TIN-317,PZ-METRO,1.27,2025-10-22
QX-TIN-317,PZ-URBAN,1.15,2026-01-09
QX-TIN-317,PZ-CORE,1.11,2025-11-25
QX-TIN-317,PZ-VALUE,1.04,2026-01-21
QX-TIN-317,PZ-REMOTE,1.21,2025-11-25
QX-CHL-318,PZ-METRO,1.14,2025-09-25
QX-CHL-318,PZ-URBAN,1.04,2025-11-29
QX-CHL-318,PZ-CORE,1.00,2026-02-11
QX-CHL-318,PZ-VALUE,0.95,2026-01-08
QX-CHL-318,PZ-REMOTE,1.09,2025-10-02
QX-BWS-319,PZ-METRO,38.92,2026-03-07
QX-BWS-319,PZ-URBAN,35.51,2026-01-18
QX-BWS-319,PZ-CORE,34.14,2026-01-14
QX-BWS-319,PZ-VALUE,32.09,2025-09-30
QX-BWS-319,PZ-REMOTE,37.21,2026-01-04
QX-PRO-320,PZ-METRO,2.18,2025-09-20
QX-PRO-320,PZ-URBAN,1.99,2026-01-18
QX-PRO-320,PZ-CORE,1.91,2025-12-13
QX-PRO-320,PZ-VALUE,1.80,2026-01-13
QX-PRO-320,PZ-REMOTE,2.08,2025-10-03
QX-BAK-321,PZ-METRO,3.14,2026-02-18
QX-BAK-321,PZ-URBAN,2.86,2025-10-21
QX-BAK-321,PZ-CORE,2.75,2025-11-26
QX-BAK-321,PZ-VALUE,2.59,2025-11-02
QX-BAK-321,PZ-REMOTE,3.00,2026-01-17
QX-PET-322,PZ-METRO,5.96,2026-01-16
QX-PET-322,PZ-URBAN,5.44,2025-12-31
QX-PET-322,PZ-CORE,5.23,2026-02-18
QX-PET-322,PZ-VALUE,4.92,2026-01-07
QX-PET-322,PZ-REMOTE,5.70,2026-02-02
QX-PET-323,PZ-METRO,7.93,2026-02-26
QX-PET-323,PZ-URBAN,7.24,2026-01-28
QX-PET-323,PZ-CORE,6.96,2026-02-10
QX-PET-323,PZ-VALUE,6.54,2025-11-29
QX-PET-323,PZ-REMOTE,7.59,2025-10-20
QX-DRY-324,PZ-METRO,2.20,2025-10-04
QX-DRY-324,PZ-URBAN,2.01,2026-01-20
QX-DRY-324,PZ-CORE,1.93,2025-11-09
QX-DRY-324,PZ-VALUE,1.81,2026-03-14
QX-DRY-324,PZ-REMOTE,2.10,2025-10-09
QX-PET-325,PZ-METRO,4.02,2026-01-05
QX-PET-325,PZ-URBAN,3.67,2026-03-17
QX-PET-325,PZ-CORE,3.53,2025-10-01
QX-PET-325,PZ-VALUE,3.32,2026-02-20
QX-PET-325,PZ-REMOTE,3.85,2025-12-04
QX-DRK-327,PZ-METRO,3.84,2025-12-09
QX-DRK-327,PZ-URBAN,3.50,2025-11-25
QX-DRK-327,PZ-CORE,3.37,2026-02-24
QX-DRK-327,PZ-VALUE,3.17,2025-10-13
QX-DRK-327,PZ-REMOTE,3.67,2026-02-08
QX-CHL-328,PZ-METRO,15.78,2025-09-14
QX-CHL-328,PZ-URBAN,14.39,2025-12-13
QX-CHL-328,PZ-CORE,13.84,2025-09-18
QX-CHL-328,PZ-VALUE,13.01,2026-02-04
QX-CHL-328,PZ-REMOTE,15.09,2026-02-14
QX-HBC-329,PZ-METRO,11.26,2025-12-29
QX-HBC-329,PZ-URBAN,10.28,2026-01-22
QX-HBC-329,PZ-CORE,9.88,2026-03-22
QX-HBC-329,PZ-VALUE,9.29,2025-12-27
QX-HBC-329,PZ-REMOTE,10.77,2025-09-14
QX-DRK-330,PZ-METRO,2.76,2025-12-17
QX-DRK-330,PZ-URBAN,2.52,2025-11-08
QX-DRK-330,PZ-CORE,2.42,2026-03-07
QX-DRK-330,PZ-VALUE,2.27,2026-02-12
QX-DRK-330,PZ-REMOTE,2.64,2026-01-30
QX-HBC-331,PZ-METRO,15.99,2025-12-13
QX-HBC-331,PZ-URBAN,14.59,2026-03-11
QX-HBC-331,PZ-CORE,14.03,2025-12-19
QX-HBC-331,PZ-VALUE,13.19,2025-11-02
QX-HBC-331,PZ-REMOTE,15.29,2025-11-13
QX-TIN-332,PZ-METRO,1.81,2025-10-21
QX-TIN-332,PZ-URBAN,1.65,2026-02-28
