sku,name,category,unit,list_price,sold_by,brand_tier,own_label,kvi,commodity_id,origin_country_id,made_in_house,chilled
QX-CHL-123,"Bites Flakes","Chilled","per kg",22.33,kg,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-124,"Golden Juice","Tinned","2 L",2.28,each,core,true,false,CMD-ALU,BR,false,false
QX-DRK-125,"Hearty Chicken","Drinks","6 pack",1.45,each,branded,false,false,CMD-SUN,BR,false,false
QX-BWS-126,"Crisp Peas","Beer wine spirits","500 ml",26.54,each,value,true,false,CMD-GAS,VN,true,false
QX-PRO-127,"Bites Rice","Produce","per kg",3.00,kg,branded,false,false,CMD-DSL,BR,false,true
QX-DRY-129,"Cottage Loaf","Dry goods","500 ml",1.06,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-130,"Everyday Butter","Produce","per kg",1.23,kg,branded,false,false,CMD-DSL,BR,false,true
QX-BAK-131,"Orchard Chicken","Bakery","6 pack",2.77,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-132,"Selection Beans","Health and beauty","400 g",8.93,each,finest,true,false,CMD-PLM,BR,false,false
QX-FRZ-133,"Classic Cheese","Frozen","750 g",4.22,each,core,true,false,CMD-DRY,BR,true,true
QX-CER-134,"Cottage Peas","Cereal","500 ml",3.21,each,core,true,false,CMD-WHT,BR,true,false
QX-CER-135,"Original Biscuits","Cereal","250 g",3.59,each,branded,false,true,CMD-WHT,BR,false,false
QX-DRK-136,"Cottage Pasta","Drinks","250 g",3.82,each,branded,false,false,CMD-SUN,TR,false,false
QX-PET-137,"Fresh Tea","Pet","250 g",1.55,each,branded,false,false,CMD-WHT,MA,false,false
QX-TIN-138,"Choice Juice","Tinned","400 g",2.77,each,core,true,true,CMD-ALU,PL,false,false
QX-BAK-139,"Orchard Rice","Bakery","500 ml",3.38,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-140,"Crunch Beans","Dry goods","500 g",5.11,each,branded,false,false,CMD-WHT,VN,false,false
QX-CER-141,"Rounds Beans","Cereal","500 ml",4.24,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-142,"Original Peas","Produce","per kg",2.30,kg,branded,false,true,CMD-DSL,BR,false,true
QX-CER-143,"Orchard Cleaner","Cereal","250 g",1.96,each,finest,true,true,CMD-WHT,BR,false,false
QX-CHL-145,"Selection Loaf","Chilled","500 ml",3.99,each,branded,false,true,CMD-DRY,VN,false,true
QX-TIN-146,"Crunch Butter","Tinned","6 pack",2.06,each,branded,false,false,CMD-ALU,ES,false,false
QX-BWS-147,"Crisp Tea","Beer wine spirits","750 g",16.52,each,branded,false,false,CMD-GAS,PL,false,false
QX-HHD-148,"Meadow Beans","Household","400 g",5.47,each,branded,false,false,CMD-BRD,BR,false,false
QX-PET-150,"Simple Pasta","Pet","1 L",3.50,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-151,"Hearty Sauce","Cereal","500 ml",1.71,each,value,true,true,CMD-WHT,VN,false,false
QX-DRK-152,"Original Coffee","Drinks","500 g",3.11,each,branded,false,false,CMD-SUN,BR,false,false
QX-PRO-154,"Fresh Beans","Produce","1 L",3.91,each,branded,false,true,CMD-DSL,BZ,false,true
QX-CER-156,"Fresh Beans","Cereal","1 L",2.57,each,core,true,false,CMD-WHT,BR,false,false
QX-PRO-158,"Fresh Peas","Produce","500 g",4.46,each,branded,false,false,CMD-DSL,BR,false,true
QX-CHL-159,"Classic Peas","Chilled","2 L",8.29,each,core,true,false,CMD-DRY,MA,true,true
QX-HBC-160,"Original Butter","Health and beauty","500 ml",14.18,each,branded,false,false,CMD-PLM,GH,false,false
QX-TIN-161,"Rounds Butter","Tinned","6 pack",1.72,each,core,true,false,CMD-ALU,BR,false,false
QX-PRO-162,"Simple Sauce","Produce","2 L",2.16,each,branded,false,false,CMD-DSL,BR,false,true
QX-BWS-163,"Fresh Cleaner","Beer wine spirits","500 g",18.40,each,finest,true,false,CMD-GAS,BR,true,false
QX-DRK-164,"Meadow Tea","Drinks","2 L",3.49,each,branded,false,true,CMD-SUN,BR,false,false
QX-TIN-165,"Meadow Biscuits","Tinned","500 g",1.98,each,branded,false,false,CMD-ALU,DK,false,false
QX-DRY-166,"Crisp Chicken","Dry goods","250 g",1.39,each,branded,false,false,CMD-WHT,GH,false,false
QX-DRK-167,"Everyday Peas","Drinks","500 g",6.12,each,core,true,false,CMD-SUN,PL,false,false
QX-TIN-168,"Original Biscuits","Tinned","250 g",0.97,each,core,true,false,CMD-ALU,BR,false,false
QX-BAK-169,"Original Juice","Bakery","500 g",0.78,each,core,true,false,CMD-WHT,BR,false,false
QX-DRY-170,"Selection Rice","Dry goods","500 g",4.50,each,core,true,true,CMD-WHT,BR,false,false
QX-HBC-171,"Reserve Coffee","Health and beauty","250 g",11.05,each,core,true,false,CMD-PLM,GH,false,false
QX-BAK-172,"Fresh Beans","Bakery","1 kg",2.99,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-173,"Orchard Biscuits","Household","750 g",8.65,each,branded,false,false,CMD-BRD,BR,false,false
QX-BWS-174,"Hearty Pasta","Beer wine spirits","500 g",31.12,each,core,true,false,CMD-GAS,DK,false,false
QX-CHL-175,"Bites Loaf","Chilled","1 kg",7.45,each,branded,false,false,CMD-DRY,NL,false,true
QX-FRZ-176,"Golden Coffee","Frozen","500 g",4.64,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRK-177,"Classic Butter","Drinks","6 pack",6.15,each,core,true,false,CMD-SUN,BR,false,false
QX-PET-178,"Orchard Cleaner","Pet","1 L",8.16,each,value,true,false,CMD-WHT,VN,false,false
QX-PET-179,"Original Beans","Pet","2 L",7.96,each,branded,false,false,CMD-WHT,BZ,false,false
QX-HBC-180,"Crunch Pasta","Health and beauty","1 L",13.89,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-181,"Golden Peas","Pet","500 ml",3.88,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-182,"Rounds Cheese","Drinks","750 g",5.04,each,branded,false,false,CMD-SUN,BR,false,false
QX-BAK-183,"Harvest Apples","Bakery","1 L",2.20,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-184,"Selection Sauce","Household","500 ml",10.87,each,branded,false,false,CMD-BRD,NL,false,false
QX-TIN-185,"Everyday Yoghurt","Tinned","500 g",1.00,each,branded,false,false,CMD-ALU,GH,false,false
QX-BWS-186,"Meadow Beans","Beer wine spirits","500 g",8.65,each,core,true,false,CMD-GAS,TR,false,false
QX-PRO-187,"Selection Juice","Produce","per kg",1.48,kg,value,true,false,CMD-DSL,CR,false,true
QX-HBC-188,"Classic Tea","Health and beauty","2 L",1.07,each,value,true,false,CMD-PLM,VN,false,false
QX-DRY-189,"Crunch Pasta","Dry goods","500 ml",5.45,each,branded,false,false,CMD-WHT,CR,false,false
QX-DRK-190,"Simple Biscuits","Drinks","6 pack",2.58,each,branded,false,false,CMD-SUN,BR,false,false
QX-HHD-191,"Hearty Sauce","Household","2 L",3.13,each,core,true,true,CMD-BRD,BR,true,false
QX-PET-192,"Meadow Apples","Pet","400 g",7.47,each,branded,false,false,CMD-WHT,VN,false,false
QX-HHD-193,"Meadow Juice","Household","400 g",8.93,each,branded,false,false,CMD-BRD,KE,false,false
QX-DRY-194,"Choice Peas","Dry goods","400 g",2.14,each,core,true,false,CMD-WHT,BR,false,false
QX-BAK-195,"Golden Apples","Bakery","per kg",6.84,kg,core,true,false,CMD-WHT,BZ,false,false
QX-FRZ-196,"Rounds Cheese","Frozen","750 g",2.06,each,value,true,false,CMD-DRY,BR,false,true
QX-CHL-197,"Original Butter","Chilled","per kg",11.47,kg,branded,false,false,CMD-DRY,NL,false,true
QX-HBC-198,"Selection Flakes","Health and beauty","400 g",13.61,each,branded,false,false,CMD-PLM,BZ,false,false
QX-BAK-199,"Everyday Butter","Bakery","1 L",2.22,each,value,true,false,CMD-WHT,BR,false,false
QX-HBC-200,"Selection Cleaner","Health and beauty","2 L",9.44,each,core,true,false,CMD-PLM,BR,false,false
QX-CER-201,"Original Rice","Cereal","500 ml",1.60,each,branded,false,false,CMD-WHT,MA,false,false
QX-FRZ-202,"Meadow Flakes","Frozen","2 L",5.22,each,branded,false,false,CMD-DRY,DK,false,true
QX-CHL-203,"Simple Peas","Chilled","per kg",18.30,kg,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-204,"Crisp Peas","Bakery","2 L",0.82,each,branded,false,false,CMD-WHT,ES,false,false
QX-CHL-205,"Selection Peas","Chilled","per kg",7.42,kg,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-206,"Golden Juice","Dry goods","500 ml",3.85,each,core,true,false,CMD-WHT,BR,false,false
QX-HHD-207,"Rounds Butter","Household","6 pack",1.77,each,value,true,false,CMD-BRD,TR,false,false
QX-BAK-208,"Golden Apples","Bakery","per kg",5.42,kg,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-209,"Rounds Flakes","Dry goods","500 g",5.48,each,branded,false,false,CMD-WHT,DK,false,false
QX-HBC-211,"Harvest Sauce","Health and beauty","1 L",7.68,each,core,true,false,CMD-PLM,BR,false,false
QX-CER-212,"Selection Peas","Cereal","6 pack",4.38,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-213,"Choice Peas","Dry goods","6 pack",1.64,each,branded,false,false,CMD-WHT,TR,false,false
QX-PET-214,"Hearty Loaf","Pet","750 g",2.33,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-217,"Choice Flakes","Household","1 L",4.67,each,branded,false,false,CMD-BRD,PL,false,false
QX-DRY-218,"Reserve Apples","Dry goods","250 g",5.96,each,core,true,false,CMD-WHT,GH,false,false
QX-CHL-219,"Harvest Chicken","Chilled","per kg",11.76,kg,core,true,false,CMD-DRY,PL,false,true
QX-HHD-220,"Bites Juice","Household","2 L",4.99,each,core,true,false,CMD-BRD,BR,false,false
QX-HHD-221,"Meadow Rice","Household","500 g",4.62,each,core,true,false,CMD-BRD,BR,false,false
QX-DRK-223,"Reserve Pasta","Drinks","750 g",5.24,each,branded,false,false,CMD-SUN,BR,false,false
QX-HBC-224,"Rounds Sauce","Health and beauty","250 g",8.91,each,branded,false,false,CMD-PLM,MA,false,false
QX-DRY-225,"Harvest Cleaner","Dry goods","1 kg",3.39,each,core,true,false,CMD-WHT,CR,false,false
QX-CHL-226,"Rounds Peas","Chilled","500 g",3.34,each,core,true,false,CMD-DRY,TR,false,true
QX-PRO-227,"Harvest Cheese","Produce","250 g",1.27,each,branded,false,true,CMD-DSL,BR,false,true
QX-DRY-228,"Orchard Cheese","Dry goods","400 g",3.39,each,finest,true,false,CMD-WHT,BR,false,false
QX-HBC-230,"Everyday Biscuits","Health and beauty","750 g",11.14,each,branded,false,false,CMD-PLM,KE,false,false
QX-DRY-232,"Crisp Yoghurt","Dry goods","250 g",6.49,each,value,true,false,CMD-WHT,NL,false,false
QX-HHD-233,"Reserve Flakes","Household","6 pack",6.58,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-234,"Selection Flakes","Cereal","2 L",4.38,each,core,true,true,CMD-WHT,BR,false,false
QX-TIN-235,"Crisp Sauce","Tinned","500 g",0.47,each,value,true,false,CMD-ALU,BR,false,false
QX-DRK-236,"Orchard Tea","Drinks","500 ml",3.19,each,branded,false,false,CMD-SUN,PL,false,false
QX-BWS-237,"Bites Sauce","Beer wine spirits","6 pack",18.31,each,value,true,false,CMD-GAS,BR,false,false
QX-PET-238,"Golden Apples","Pet","500 g",2.92,each,finest,true,false,CMD-WHT,PL,false,false
QX-CER-239,"Fresh Loaf","Cereal","250 g",4.59,each,core,true,false,CMD-WHT,NL,true,false
QX-HBC-240,"Choice Chicken","Health and beauty","500 g",5.22,each,core,true,false,CMD-PLM,BR,false,false
QX-CHL-241,"Crisp Sauce","Chilled","per kg",8.61,kg,value,true,false,CMD-DRY,BR,false,true
QX-DRK-243,"Harvest Coffee","Drinks","750 g",6.08,each,branded,false,false,CMD-SUN,BR,false,false
QX-DRY-244,"Choice Tea","Dry goods","2 L",4.91,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-245,"Everyday Sauce","Pet","250 g",6.73,each,branded,false,true,CMD-WHT,CR,false,false
QX-CHL-246,"Golden Cleaner","Chilled","per kg",14.75,kg,value,true,false,CMD-DRY,BR,true,true
QX-BAK-247,"Everyday Peas","Bakery","400 g",0.97,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-249,"Reserve Peas","Pet","250 g",2.77,each,branded,false,false,CMD-WHT,MA,false,false
QX-BAK-250,"Classic Apples","Bakery","per kg",3.93,kg,branded,false,false,CMD-WHT,BR,false,false
QX-CER-251,"Bites Pasta","Cereal","500 ml",4.33,each,core,true,false,CMD-WHT,DK,false,false
QX-TIN-252,"Bites Apples","Tinned","500 g",1.05,each,branded,false,false,CMD-ALU,BZ,false,false
QX-BAK-253,"Meadow Flakes","Bakery","6 pack",1.21,each,core,true,true,CMD-WHT,NL,false,false
QX-HBC-254,"Original Yoghurt","Health and beauty","6 pack",14.50,each,finest,true,false,CMD-PLM,BZ,false,false
QX-HHD-255,"Choice Cheese","Household","500 ml",11.02,each,branded,false,true,CMD-BRD,MA,false,false
QX-HHD-256,"Choice Yoghurt","Household","1 kg",1.47,each,value,true,false,CMD-BRD,BR,false,false
QX-FRZ-257,"Crunch Cleaner","Frozen","6 pack",2.26,each,core,true,false,CMD-DRY,BR,false,true
QX-DRY-258,"Bites Coffee","Dry goods","250 g",7.16,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-259,"Crisp Beans","Tinned","250 g",2.54,each,branded,false,false,CMD-ALU,DK,false,false
QX-CHL-261,"Classic Yoghurt","Chilled","500 g",8.47,each,branded,false,false,CMD-DRY,BZ,false,true
QX-BAK-262,"Simple Loaf","Bakery","750 g",3.36,each,finest,true,false,CMD-WHT,BR,true,false
QX-FRZ-263,"Reserve Peas","Frozen","2 L",6.97,each,core,true,false,CMD-DRY,GH,false,true
QX-DRK-264,"Classic Apples","Drinks","1 L",2.17,each,core,true,false,CMD-SUN,BR,false,false
QX-TIN-265,"Selection Yoghurt","Tinned","2 L",2.59,each,branded,false,false,CMD-ALU,BR,false,false
QX-PRO-267,"Simple Peas","Produce","per kg",1.46,kg,finest,true,true,CMD-DSL,BR,false,true
QX-BWS-268,"Golden Apples","Beer wine spirits","2 L",33.61,each,branded,false,false,CMD-GAS,GH,false,false
QX-PRO-269,"Meadow Rice","Produce","500 g",3.30,each,value,true,false,CMD-DSL,BR,false,true
QX-DRY-270,"Hearty Rice","Dry goods","1 kg",5.59,each,branded,false,false,CMD-WHT,NL,false,false
QX-CER-272,"Orchard Yoghurt","Cereal","6 pack",2.82,each,value,true,false,CMD-WHT,BR,false,false
QX-HHD-273,"Reserve Flakes","Household","400 g",3.21,each,branded,false,false,CMD-BRD,BR,false,false
QX-PRO-274,"Cottage Tea","Produce","750 g",4.86,each,finest,true,false,CMD-DSL,BR,false,true
QX-DRY-275,"Harvest Rice","Dry goods","1 kg",0.87,each,finest,true,true,CMD-WHT,GH,false,false
QX-HHD-276,"Crunch Sauce","Household","6 pack",2.61,each,core,true,false,CMD-BRD,BR,false,false
QX-DRY-277,"Golden Cheese","Dry goods","6 pack",4.83,each,branded,false,false,CMD-WHT,DK,false,false
QX-BAK-278,"Crisp Tea","Bakery","400 g",3.94,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-279,"Crunch Butter","Chilled","500 ml",4.89,each,branded,false,false,CMD-DRY,ES,false,true
QX-BWS-280,"Golden Rice","Beer wine spirits","500 g",23.34,each,core,true,false,CMD-GAS,PL,false,false
QX-PRO-281,"Original Tea","Produce","per kg",1.39,kg,core,true,false,CMD-DSL,BR,false,true
QX-PET-282,"Crisp Yoghurt","Pet","2 L",1.77,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-283,"Selection Flakes","Pet","250 g",3.59,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-284,"Choice Butter","Beer wine spirits","250 g",17.83,each,core,true,false,CMD-GAS,ES,false,false
QX-TIN-287,"Crisp Flakes","Tinned","250 g",1.29,each,core,true,false,CMD-ALU,BR,false,false
QX-DRK-288,"Choice Rice","Drinks","6 pack",5.32,each,branded,false,true,CMD-SUN,BR,false,false
QX-HBC-289,"Crunch Rice","Health and beauty","2 L",9.82,each,branded,false,false,CMD-PLM,BR,false,false
QX-BWS-290,"Meadow Biscuits","Beer wine spirits","6 pack",15.66,each,core,true,true,CMD-GAS,NL,false,false
QX-DRY-291,"Selection Loaf","Dry goods","750 g",6.12,each,core,true,false,CMD-WHT,BR,false,false
QX-HBC-292,"Meadow Butter","Health and beauty","1 L",2.65,each,branded,false,false,CMD-PLM,BR,false,false
QX-PRO-293,"Choice Peas","Produce","per kg",3.31,kg,core,true,false,CMD-DSL,BR,false,true
QX-DRK-294,"Choice Apples","Drinks","500 g",6.19,each,value,true,false,CMD-SUN,BR,false,false
QX-BAK-295,"Bites Chicken","Bakery","250 g",2.63,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-296,"Everyday Cleaner","Drinks","6 pack",6.47,each,branded,false,true,CMD-SUN,BR,false,false
QX-CER-297,"Orchard Beans","Cereal","250 g",3.52,each,core,true,false,CMD-WHT,PL,false,false
QX-PRO-298,"Cottage Peas","Produce","per kg",3.95,kg,core,true,false,CMD-DSL,PL,false,true
QX-PRO-299,"Orchard Flakes","Produce","1 L",3.07,each,branded,false,true,CMD-DSL,BR,false,true
QX-CER-300,"Crisp Butter","Cereal","250 g",1.50,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-302,"Classic Cheese","Drinks","250 g",3.13,each,branded,false,false,CMD-SUN,BR,false,false
QX-BWS-303,"Bites Rice","Beer wine spirits","2 L",37.47,each,branded,false,false,CMD-GAS,KE,false,false
QX-PET-305,"Reserve Cleaner","Pet","6 pack",7.14,each,branded,false,false,CMD-WHT,MA,false,false
QX-CHL-306,"Cottage Cleaner","Chilled","750 g",5.17,each,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-307,"Crisp Tea","Tinned","1 L",0.85,each,core,true,true,CMD-ALU,BR,false,false
QX-FRZ-308,"Choice Pasta","Frozen","750 g",3.45,each,branded,false,false,CMD-DRY,BR,false,true
QX-BWS-309,"Choice Apples","Beer wine spirits","500 g",3.75,each,finest,true,true,CMD-GAS,TR,false,false
QX-CER-310,"Everyday Flakes","Cereal","500 ml",1.79,each,branded,false,true,CMD-WHT,ES,false,false
QX-BAK-311,"Choice Yoghurt","Bakery","250 g",2.78,each,value,true,false,CMD-WHT,BR,false,false
QX-HHD-313,"Simple Coffee","Household","500 ml",11.63,each,value,true,true,CMD-BRD,BR,false,false
QX-HBC-314,"Original Sauce","Health and beauty","6 pack",13.99,each,core,true,false,CMD-PLM,BR,false,false
QX-CER-315,"Original Tea","Cereal","400 g",4.24,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-318,"Reserve Yoghurt","Cereal","250 g",1.67,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-319,"Hearty Butter","Drinks","500 ml",1.76,each,core,true,false,CMD-SUN,NL,false,false
QX-PET-320,"Cottage Pasta","Pet","1 kg",1.97,each,core,true,false,CMD-WHT,GH,false,false
QX-FRZ-321,"Selection Biscuits","Frozen","400 g",2.00,each,core,true,false,CMD-DRY,BR,false,true
QX-DRK-322,"Crunch Butter","Drinks","750 g",3.47,each,branded,false,false,CMD-SUN,DK,false,false
QX-PRO-323,"Reserve Flakes","Produce","6 pack",1.19,each,core,true,false,CMD-DSL,GH,false,true
QX-PRO-324,"Orchard Biscuits","Produce","6 pack",0.65,each,branded,false,false,CMD-DSL,BR,false,true
QX-BWS-326,"Original Biscuits","Beer wine spirits","2 L",9.95,each,branded,false,false,CMD-GAS,BR,false,false
QX-CHL-327,"Golden Chicken","Chilled","400 g",3.20,each,branded,false,false,CMD-DRY,TR,false,true
QX-FRZ-328,"Everyday Chicken","Frozen","6 pack",3.38,each,branded,false,false,CMD-DRY,BR,false,true
QX-PRO-329,"Classic Pasta","Produce","6 pack",3.60,each,branded,false,true,CMD-DSL,BR,false,true
QX-TIN-330,"Orchard Cheese","Tinned","500 g",1.64,each,branded,false,true,CMD-ALU,NL,false,false
QX-DRY-331,"Orchard Beans","Dry goods","400 g",1.58,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-332,"Fresh Loaf","Frozen","400 g",8.29,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-333,"Fresh Cheese","Cereal","1 kg",2.35,each,branded,false,true,CMD-WHT,BR,false,false
QX-BWS-334,"Hearty Beans","Beer wine spirits","1 kg",12.71,each,branded,false,false,CMD-GAS,BR,false,false
QX-DRK-335,"Original Cheese","Drinks","250 g",5.07,each,branded,false,false,CMD-SUN,BR,false,false
QX-HBC-336,"Cottage Butter","Health and beauty","500 g",14.47,each,branded,false,false,CMD-PLM,BR,false,false
QX-HHD-337,"Fresh Coffee","Household","400 g",4.25,each,branded,false,false,CMD-BRD,BR,false,false
QX-BWS-338,"Cottage Coffee","Beer wine spirits","1 kg",29.98,each,branded,false,false,CMD-GAS,BR,false,false
QX-BAK-339,"Meadow Loaf","Bakery","500 g",2.55,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-341,"Fresh Yoghurt","Chilled","per kg",15.18,kg,branded,false,false,CMD-DRY,PL,false,true
QX-CER-342,"Cottage Loaf","Cereal","1 L",3.09,each,core,true,false,CMD-WHT,BR,true,false
QX-DRK-343,"Choice Flakes","Drinks","500 ml",4.45,each,finest,true,false,CMD-SUN,KE,false,false
QX-BAK-344,"Hearty Peas","Bakery","per kg",8.24,kg,value,true,true,CMD-WHT,BR,false,false
QX-TIN-345,"Hearty Juice","Tinned","6 pack",0.60,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-346,"Cottage Rice","Bakery","400 g",3.25,each,branded,false,false,CMD-WHT,NL,false,false
QX-BWS-347,"Original Sauce","Beer wine spirits","1 kg",25.00,each,branded,false,false,CMD-GAS,ES,false,false
QX-HBC-348,"Choice Shampoo","Health and beauty","500 g",7.64,each,value,true,false,CMD-PLM,BR,true,false
QX-HBC-349,"Fresh Shampoo","Health and beauty","400 g",3.71,each,core,true,false,CMD-PLM,VN,true,false
QX-PET-350,"Meadow Peas","Pet","1 kg",4.27,each,core,true,false,CMD-WHT,VN,false,false
QX-DRY-351,"Meadow Rice","Dry goods","6 pack",4.21,each,core,true,false,CMD-WHT,BR,false,false
QX-HBC-353,"Rounds Cheese","Health and beauty","400 g",10.91,each,branded,false,false,CMD-PLM,VN,false,false
QX-BAK-354,"Rounds Flakes","Bakery","6 pack",2.19,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-355,"Selection Sauce","Health and beauty","1 L",11.92,each,branded,false,false,CMD-PLM,KE,false,false
QX-CHL-357,"Golden Chicken","Chilled","6 pack",2.90,each,branded,false,false,CMD-DRY,KE,false,true
QX-TIN-358,"Selection Biscuits","Tinned","1 kg",1.32,each,core,true,false,CMD-ALU,ES,false,false
QX-DRK-359,"Selection Peas","Drinks","250 g",4.82,each,core,true,false,CMD-SUN,BR,false,false
QX-HBC-360,"Golden Cheese","Health and beauty","6 pack",8.60,each,branded,false,false,CMD-PLM,BR,false,false
QX-DRY-361,"Crisp Peas","Dry goods","6 pack",2.87,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-362,"Meadow Loaf","Frozen","500 g",6.94,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-363,"Classic Sauce","Household","750 g",6.22,each,branded,false,false,CMD-BRD,BR,false,false
QX-HBC-364,"Orchard Shampoo","Health and beauty","500 g",5.64,each,value,true,false,CMD-PLM,BR,false,false
