sale_id,branch_id,till_id,business_date,employee_id,customer_id,scan_started_at,scan_ended_at,payment_completed_at,items,basket_total,payment_method
S-111088,B-08,B-08-T05,2026-05-06,E-925,C-127429,2026-05-06T20:29:13Z,2026-05-06T20:29:35Z,2026-05-06T20:29:46Z,17,88.50,card
S-111089,B-08,B-08-T05,2026-05-06,E-929,C-138305,2026-05-06T16:56:13Z,2026-05-06T16:56:23Z,2026-05-06T16:56:43Z,5,16.14,cash
S-111090,B-08,B-08-T07,2026-05-06,E-888,,2026-05-06T21:16:53Z,2026-05-06T21:17:14Z,2026-05-06T21:17:22Z,10,41.96,mobile
S-111091,B-08,B-08-T09,2026-05-06,E-934,C-101656,2026-05-06T21:27:10Z,2026-05-06T21:27:22Z,2026-05-06T21:27:35Z,5,53.06,card
S-111092,B-08,B-08-T03,2026-05-06,E-129,C-105090,2026-05-06T08:05:15Z,2026-05-06T08:05:23Z,2026-05-06T08:05:35Z,3,10.47,mobile
S-111093,B-08,B-08-T07,2026-05-06,E-912,,2026-05-06T15:16:58Z,2026-05-06T15:17:59Z,2026-05-06T15:18:08Z,24,138.71,mobile
S-111094,B-08,B-08-T04,2026-05-06,E-889,,2026-05-06T17:45:11Z,2026-05-06T17:45:29Z,2026-05-06T17:45:42Z,15,132.45,card
S-111095,B-08,B-08-T12,2026-05-06,E-903,C-140111,2026-05-06T20:01:31Z,2026-05-06T20:03:01Z,2026-05-06T20:03:06Z,17,96.99,card
S-111096,B-08,B-08-T09,2026-05-06,E-917,,2026-05-06T07:32:15Z,2026-05-06T07:32:23Z,2026-05-06T07:32:29Z,2,21.68,card
S-111097,B-08,B-08-T08,2026-05-06,E-892,,2026-05-06T18:20:09Z,2026-05-06T18:20:17Z,2026-05-06T18:20:26Z,2,15.46,mobile
S-111098,B-08,B-08-T10,2026-05-06,E-338,,2026-05-06T13:54:33Z,2026-05-06T13:55:24Z,2026-05-06T13:55:38Z,21,118.95,mobile
S-111099,B-08,B-08-T04,2026-05-06,E-907,C-116128,2026-05-06T18:11:57Z,2026-05-06T18:12:55Z,2026-05-06T18:13:02Z,24,187.57,card
S-111100,B-08,B-08-T12,2026-05-06,E-902,,2026-05-06T14:57:56Z,2026-05-06T14:58:15Z,2026-05-06T14:58:28Z,5,45.37,card
S-111101,B-08,B-08-T11,2026-05-06,E-927,,2026-05-06T18:35:03Z,2026-05-06T18:37:36Z,2026-05-06T18:37:42Z,24,137.32,card
S-111102,B-08,B-08-T04,2026-05-06,E-879,,2026-05-06T14:29:23Z,2026-05-06T14:30:13Z,2026-05-06T14:30:17Z,22,86.26,card
S-111103,B-08,B-08-T03,2026-05-06,E-924,C-136777,2026-05-06T11:43:21Z,2026-05-06T11:43:29Z,2026-05-06T11:43:42Z,4,16.80,card
S-111104,B-08,B-08-T02,2026-05-06,E-881,C-138311,2026-05-06T11:25:28Z,2026-05-06T11:25:47Z,2026-05-06T11:26:00Z,9,38.69,mobile
S-111105,B-08,B-08-T12,2026-05-06,E-929,,2026-05-06T17:54:53Z,2026-05-06T17:55:01Z,2026-05-06T17:55:06Z,1,7.21,card
S-111106,B-08,B-08-T02,2026-05-06,E-914,C-122757,2026-05-06T13:55:33Z,2026-05-06T13:55:41Z,2026-05-06T13:55:54Z,3,27.54,card
S-111107,B-08,B-08-T08,2026-05-06,E-896,,2026-05-06T19:56:08Z,2026-05-06T19:56:19Z,2026-05-06T19:56:25Z,7,17.62,card
S-111108,B-08,B-08-T06,2026-05-06,E-899,,2026-05-06T20:00:18Z,2026-05-06T20:00:26Z,2026-05-06T20:00:38Z,2,53.44,card
S-111109,B-08,B-08-T03,2026-05-06,E-895,,2026-05-06T18:54:22Z,2026-05-06T18:54:32Z,2026-05-06T18:54:46Z,7,39.24,mobile
S-111110,B-08,B-08-T09,2026-05-06,E-920,,2026-05-06T12:54:10Z,2026-05-06T12:54:45Z,2026-05-06T12:54:57Z,15,111.15,card
S-111111,B-08,B-08-T05,2026-05-06,E-921,,2026-05-06T13:08:49Z,2026-05-06T13:09:27Z,2026-05-06T13:09:31Z,15,67.24,mobile
S-111112,B-08,B-08-T02,2026-05-06,E-907,,2026-05-06T12:50:01Z,2026-05-06T12:50:09Z,2026-05-06T12:50:17Z,2,5.48,card
S-111113,B-08,B-08-T05,2026-05-06,E-883,,2026-05-06T16:17:44Z,2026-05-06T16:18:03Z,2026-05-06T16:18:13Z,10,61.02,card
S-111114,B-08,B-08-T03,2026-05-06,E-129,,2026-05-06T10:47:05Z,2026-05-06T10:47:34Z,2026-05-06T10:48:07Z,19,120.29,cash
S-111115,B-08,B-08-T02,2026-05-06,E-890,C-132810,2026-05-06T17:14:23Z,2026-05-06T17:15:11Z,2026-05-06T17:15:26Z,41,180.18,cash
S-111116,B-08,B-08-T07,2026-05-06,E-909,,2026-05-06T19:40:52Z,2026-05-06T19:41:14Z,2026-05-06T19:41:27Z,20,121.50,card
S-111117,B-08,B-08-T08,2026-05-06,E-893,,2026-05-06T16:28:32Z,2026-05-06T16:28:40Z,2026-05-06T16:28:52Z,1,6.87,card
S-111118,B-08,B-08-T11,2026-05-06,E-923,,2026-05-06T11:45:12Z,2026-05-06T11:47:37Z,2026-05-06T11:47:49Z,26,150.70,card
S-111119,B-08,B-08-T02,2026-05-06,E-893,,2026-05-06T17:13:36Z,2026-05-06T17:13:44Z,2026-05-06T17:13:57Z,3,27.33,card
S-111120,B-08,B-08-T02,2026-05-06,E-929,C-113155,2026-05-06T16:06:20Z,2026-05-06T16:06:28Z,2026-05-06T16:06:35Z,1,7.22,mobile
S-111121,B-08,B-08-T06,2026-05-06,E-879,,2026-05-06T18:37:23Z,2026-05-06T18:37:31Z,2026-05-06T18:37:43Z,5,22.48,cash
S-111122,B-08,B-08-T11,2026-05-06,E-897,,2026-05-06T13:12:54Z,2026-05-06T13:13:03Z,2026-05-06T13:13:16Z,2,11.74,card
S-111123,B-08,B-08-T05,2026-05-06,E-902,,2026-05-06T18:38:25Z,2026-05-06T18:38:33Z,2026-05-06T18:39:11Z,1,17.89,cash
S-111124,B-08,B-08-T08,2026-05-06,E-882,,2026-05-06T16:58:12Z,2026-05-06T16:58:26Z,2026-05-06T16:58:48Z,6,34.25,cash
S-111125,B-08,B-08-T03,2026-05-06,E-908,,2026-05-06T15:48:21Z,2026-05-06T15:48:32Z,2026-05-06T15:48:41Z,8,33.05,card
S-111126,B-08,B-08-T01,2026-05-06,E-894,,2026-05-06T16:53:48Z,2026-05-06T16:54:13Z,2026-05-06T16:54:25Z,20,45.38,mobile
S-111127,B-08,B-08-T11,2026-05-06,E-924,C-111184,2026-05-06T10:55:03Z,2026-05-06T10:55:32Z,2026-05-06T10:55:44Z,5,9.25,card
S-111128,B-08,B-08-T02,2026-05-06,E-924,,2026-05-06T10:13:11Z,2026-05-06T10:13:19Z,2026-05-06T10:13:33Z,3,7.71,card
S-111129,B-08,B-08-T12,2026-05-06,E-894,C-126266,2026-05-06T13:05:08Z,2026-05-06T13:07:29Z,2026-05-06T13:07:46Z,21,80.79,card
S-111130,B-08,B-08-T11,2026-05-06,E-283,C-107016,2026-05-06T10:46:09Z,2026-05-06T10:47:21Z,2026-05-06T10:47:35Z,16,122.50,card
S-111131,B-08,B-08-T04,2026-05-06,E-903,,2026-05-06T21:28:32Z,2026-05-06T21:29:07Z,2026-05-06T21:29:16Z,28,131.27,card
S-111132,B-08,B-08-T04,2026-05-06,E-908,,2026-05-06T19:20:06Z,2026-05-06T19:20:54Z,2026-05-06T19:21:08Z,25,177.61,card
S-111133,B-08,B-08-T08,2026-05-06,E-888,,2026-05-06T11:06:17Z,2026-05-06T11:06:25Z,2026-05-06T11:06:39Z,2,7.12,mobile
S-111134,B-08,B-08-T05,2026-05-06,E-911,,2026-05-06T13:50:09Z,2026-05-06T13:50:27Z,2026-05-06T13:50:51Z,11,119.41,cash
S-111135,B-08,B-08-T04,2026-05-06,E-916,C-131415,2026-05-06T18:56:59Z,2026-05-06T18:57:07Z,2026-05-06T18:57:11Z,2,16.22,card
S-111136,B-08,B-08-T03,2026-05-06,E-879,C-126334,2026-05-06T17:08:46Z,2026-05-06T17:08:54Z,2026-05-06T17:09:03Z,6,70.92,card
S-111137,B-08,B-08-T08,2026-05-06,E-917,C-132216,2026-05-06T19:23:20Z,2026-05-06T19:23:41Z,2026-05-06T19:24:21Z,14,63.28,cash
S-111138,B-08,B-08-T12,2026-05-06,E-929,,2026-05-06T14:47:07Z,2026-05-06T14:48:20Z,2026-05-06T14:48:24Z,17,119.62,mobile
S-111139,B-08,B-08-T01,2026-05-06,E-886,,2026-05-06T11:43:41Z,2026-05-06T11:43:49Z,2026-05-06T11:44:02Z,2,7.04,card
S-111140,B-08,B-08-T03,2026-05-06,E-908,,2026-05-06T09:19:39Z,2026-05-06T09:19:47Z,2026-05-06T09:19:53Z,3,10.68,card
S-111141,B-08,B-08-T09,2026-05-06,E-903,,2026-05-06T17:28:04Z,2026-05-06T17:28:25Z,2026-05-06T17:28:31Z,9,42.36,card
S-111142,B-08,B-08-T09,2026-05-06,E-903,,2026-05-06T08:20:18Z,2026-05-06T08:21:07Z,2026-05-06T08:21:19Z,20,98.73,card
S-111143,B-08,B-08-T01,2026-05-06,E-926,C-101878,2026-05-06T08:35:47Z,2026-05-06T08:36:20Z,2026-05-06T08:36:27Z,28,201.16,card
S-111144,B-08,B-08-T10,2026-05-06,E-921,,2026-05-06T13:27:33Z,2026-05-06T13:27:53Z,2026-05-06T13:28:09Z,11,91.49,card
S-111145,B-08,B-08-T01,2026-05-06,E-918,C-117602,2026-05-06T14:15:33Z,2026-05-06T14:15:41Z,2026-05-06T14:15:54Z,3,4.29,card
S-111146,B-08,B-08-T10,2026-05-06,E-884,C-138400,2026-05-06T07:03:52Z,2026-05-06T07:04:07Z,2026-05-06T07:04:39Z,8,54.69,cash
S-111147,B-08,B-08-T07,2026-05-06,E-896,C-136033,2026-05-06T21:14:35Z,2026-05-06T21:14:47Z,2026-05-06T21:15:23Z,10,45.35,cash
S-111148,B-08,B-08-T07,2026-05-06,E-926,C-123828,2026-05-06T16:31:27Z,2026-05-06T16:31:35Z,2026-05-06T16:32:09Z,2,18.80,cash
S-111149,B-08,B-08-T03,2026-05-06,E-923,C-113882,2026-05-06T11:52:50Z,2026-05-06T11:52:58Z,2026-05-06T11:53:06Z,2,2.22,card
S-111150,B-08,B-08-T01,2026-05-06,E-894,,2026-05-06T07:24:17Z,2026-05-06T07:24:25Z,2026-05-06T07:24:55Z,2,9.76,cash
S-111151,B-08,B-08-T07,2026-05-06,E-902,,2026-05-06T14:30:06Z,2026-05-06T14:30:14Z,2026-05-06T14:30:26Z,3,12.90,card
S-111152,B-08,B-08-T11,2026-05-06,E-922,,2026-05-06T14:39:36Z,2026-05-06T14:39:53Z,2026-05-06T14:40:00Z,3,16.32,card
S-111153,B-08,B-08-T08,2026-05-06,E-898,C-111256,2026-05-06T20:56:20Z,2026-05-06T20:56:28Z,2026-05-06T20:56:35Z,2,7.48,mobile
S-111154,B-08,B-08-T02,2026-05-06,E-882,,2026-05-06T13:51:24Z,2026-05-06T13:51:33Z,2026-05-06T13:51:45Z,8,21.62,card
S-111155,B-08,B-08-T04,2026-05-06,E-896,,2026-05-06T11:40:27Z,2026-05-06T11:40:39Z,2026-05-06T11:40:43Z,7,16.59,card
S-111156,B-09,B-09-T01,2026-05-06,E-956,C-129863,2026-05-06T19:29:04Z,2026-05-06T19:30:27Z,2026-05-06T19:30:34Z,34,167.85,card
S-111157,B-09,B-09-T07,2026-05-06,E-950,C-135565,2026-05-06T17:35:43Z,2026-05-06T17:38:43Z,2026-05-06T17:38:57Z,37,200.53,card
S-111158,B-09,B-09-T04,2026-05-06,E-506,,2026-05-06T11:26:31Z,2026-05-06T11:26:53Z,2026-05-06T11:27:08Z,12,142.95,card
S-111159,B-09,B-09-T04,2026-05-06,E-959,,2026-05-06T10:06:16Z,2026-05-06T10:06:45Z,2026-05-06T10:07:18Z,13,60.66,cash
S-111160,B-09,B-09-T07,2026-05-06,E-948,,2026-05-06T18:09:48Z,2026-05-06T18:10:41Z,2026-05-06T18:10:57Z,9,69.27,card
S-111161,B-09,B-09-T01,2026-05-06,E-958,C-129137,2026-05-06T20:45:30Z,2026-05-06T20:46:05Z,2026-05-06T20:46:15Z,24,147.32,mobile
S-111162,B-09,B-09-T02,2026-05-06,E-957,C-118916,2026-05-06T10:07:04Z,2026-05-06T10:07:12Z,2026-05-06T10:07:24Z,4,20.18,card
S-111163,B-09,B-09-T05,2026-05-06,E-956,C-121363,2026-05-06T18:06:24Z,2026-05-06T18:07:06Z,2026-05-06T18:07:24Z,26,113.19,cash
S-111164,B-09,B-09-T01,2026-05-06,E-958,,2026-05-06T20:46:12Z,2026-05-06T20:46:49Z,2026-05-06T20:47:03Z,28,135.16,card
S-111165,B-09,B-09-T02,2026-05-06,E-947,C-119934,2026-05-06T10:02:03Z,2026-05-06T10:02:13Z,2026-05-06T10:02:26Z,5,31.94,card
S-111166,B-09,B-09-T01,2026-05-06,E-959,,2026-05-06T16:07:38Z,2026-05-06T16:07:46Z,2026-05-06T16:07:55Z,4,6.69,card
S-111167,B-09,B-09-T06,2026-05-06,E-961,,2026-05-06T12:07:59Z,2026-05-06T12:08:07Z,2026-05-06T12:08:19Z,2,14.08,card
S-111168,B-09,B-09-T01,2026-05-06,E-937,,2026-05-06T19:30:58Z,2026-05-06T19:31:06Z,2026-05-06T19:31:16Z,1,2.39,card
S-111169,B-09,B-09-T02,2026-05-06,E-948,,2026-05-06T20:40:22Z,2026-05-06T20:40:31Z,2026-05-06T20:41:07Z,7,25.90,cash
S-111170,B-09,B-09-T02,2026-05-06,E-936,,2026-05-06T11:50:14Z,2026-05-06T11:50:36Z,2026-05-06T11:50:46Z,16,148.31,mobile
S-111171,B-09,B-09-T07,2026-05-06,E-956,C-114104,2026-05-06T08:38:24Z,2026-05-06T08:41:10Z,2026-05-06T08:41:23Z,26,105.33,card
S-111172,B-09,B-09-T07,2026-05-06,E-956,,2026-05-06T16:05:11Z,2026-05-06T16:08:00Z,2026-05-06T16:08:07Z,27,178.37,mobile
S-111173,B-09,B-09-T04,2026-05-06,E-961,C-122813,2026-05-06T12:18:04Z,2026-05-06T12:18:12Z,2026-05-06T12:18:17Z,5,46.14,card
S-111174,B-09,B-09-T05,2026-05-06,E-963,,2026-05-06T08:11:10Z,2026-05-06T08:11:51Z,2026-05-06T08:12:18Z,18,102.74,cash
S-111175,B-09,B-09-T01,2026-05-06,E-936,,2026-05-06T19:42:20Z,2026-05-06T19:42:28Z,2026-05-06T19:42:32Z,4,4.34,mobile
S-111176,B-09,B-09-T01,2026-05-06,E-941,C-136215,2026-05-06T20:51:07Z,2026-05-06T20:51:15Z,2026-05-06T20:51:24Z,2,9.74,card
S-111177,B-09,B-09-T05,2026-05-06,E-949,C-134436,2026-05-06T19:59:31Z,2026-05-06T19:59:39Z,2026-05-06T19:59:55Z,4,14.63,card
S-111178,B-09,B-09-T04,2026-05-06,E-941,C-137990,2026-05-06T13:00:05Z,2026-05-06T13:00:13Z,2026-05-06T13:00:17Z,4,16.82,mobile
S-111179,B-09,B-09-T03,2026-05-06,E-957,,2026-05-06T08:34:09Z,2026-05-06T08:34:22Z,2026-05-06T08:34:28Z,7,23.83,card
S-111180,B-09,B-09-T02,2026-05-06,E-944,C-122831,2026-05-06T16:24:45Z,2026-05-06T16:24:53Z,2026-05-06T16:24:58Z,2,5.14,mobile
S-111181,B-09,B-09-T02,2026-05-06,E-955,,2026-05-06T07:43:11Z,2026-05-06T07:43:36Z,2026-05-06T07:43:51Z,11,20.92,card
S-111182,B-09,B-09-T07,2026-05-06,E-953,,2026-05-06T14:01:03Z,2026-05-06T14:01:21Z,2026-05-06T14:01:31Z,3,10.56,mobile
S-111183,B-09,B-09-T04,2026-05-06,E-961,,2026-05-06T17:08:14Z,2026-05-06T17:08:22Z,2026-05-06T17:08:31Z,2,7.94,card
S-111184,B-09,B-09-T06,2026-05-06,E-949,,2026-05-06T19:33:38Z,2026-05-06T19:34:29Z,2026-05-06T19:34:33Z,9,77.26,card
S-111185,B-09,B-09-T01,2026-05-06,E-936,,2026-05-06T12:27:38Z,2026-05-06T12:28:16Z,2026-05-06T12:28:22Z,28,151.35,card
S-111186,B-09,B-09-T05,2026-05-06,E-959,,2026-05-06T10:49:33Z,2026-05-06T10:49:41Z,2026-05-06T10:49:50Z,3,6.03,mobile
S-111187,B-09,B-09-T01,2026-05-06,E-942,C-103643,2026-05-06T15:08:57Z,2026-05-06T15:09:34Z,2026-05-06T15:09:54Z,16,133.59,cash
S-111188,B-09,B-09-T06,2026-05-06,E-959,,2026-05-06T21:00:02Z,2026-05-06T21:02:08Z,2026-05-06T21:02:19Z,25,98.02,mobile
S-111189,B-09,B-09-T07,2026-05-06,E-949,,2026-05-06T07:51:21Z,2026-05-06T07:51:29Z,2026-05-06T07:51:38Z,1,36.13,mobile
S-111190,B-09,B-09-T02,2026-05-06,E-956,,2026-05-06T21:10:43Z,2026-05-06T21:11:03Z,2026-05-06T21:11:13Z,9,39.16,mobile
S-111191,B-09,B-09-T04,2026-05-06,E-935,,2026-05-06T08:06:20Z,2026-05-06T08:06:28Z,2026-05-06T08:06:32Z,5,14.44,card
S-111192,B-09,B-09-T04,2026-05-06,E-946,C-102255,2026-05-06T18:32:34Z,2026-05-06T18:32:42Z,2026-05-06T18:32:57Z,3,11.58,cash
S-111193,B-09,B-09-T04,2026-05-06,E-963,,2026-05-06T13:45:10Z,2026-05-06T13:45:20Z,2026-05-06T13:45:47Z,4,14.94,cash
S-111194,B-09,B-09-T01,2026-05-06,E-945,,2026-05-06T12:59:30Z,2026-05-06T12:59:38Z,2026-05-06T12:59:49Z,1,11.98,card
S-111195,B-09,B-09-T01,2026-05-06,E-954,,2026-05-06T09:23:53Z,2026-05-06T09:24:06Z,2026-05-06T09:24:13Z,7,18.48,mobile
S-111196,B-09,B-09-T07,2026-05-06,E-958,C-112938,2026-05-06T19:08:57Z,2026-05-06T19:11:38Z,2026-05-06T19:11:52Z,25,96.06,card
S-111197,B-09,B-09-T04,2026-05-06,E-958,C-141923,2026-05-06T21:08:34Z,2026-05-06T21:09:46Z,2026-05-06T21:09:57Z,28,158.43,mobile
S-111198,B-09,B-09-T07,2026-05-06,E-956,,2026-05-06T11:32:58Z,2026-05-06T11:33:07Z,2026-05-06T11:33:18Z,2,16.98,mobile
S-111199,B-09,B-09-T02,2026-05-06,E-935,,2026-05-06T09:12:45Z,2026-05-06T09:13:14Z,2026-05-06T09:13:23Z,16,66.78,card
S-111200,B-09,B-09-T07,2026-05-06,E-950,C-122494,2026-05-06T10:35:13Z,2026-05-06T10:35:25Z,2026-05-06T10:35:40Z,3,4.03,card
S-111201,B-09,B-09-T06,2026-05-06,E-937,,2026-05-06T12:12:43Z,2026-05-06T12:13:00Z,2026-05-06T12:13:10Z,3,116.31,card
S-111202,B-09,B-09-T03,2026-05-06,E-963,,2026-05-06T12:07:11Z,2026-05-06T12:07:19Z,2026-05-06T12:07:33Z,5,7.89,cash
S-111203,B-09,B-09-T07,2026-05-06,E-948,,2026-05-06T12:49:54Z,2026-05-06T12:50:29Z,2026-05-06T12:50:37Z,6,94.88,card
S-111204,B-09,B-09-T05,2026-05-06,E-935,,2026-05-06T14:09:41Z,2026-05-06T14:10:24Z,2026-05-06T14:10:45Z,19,100.11,cash
S-111205,B-09,B-09-T05,2026-05-06,E-944,,2026-05-06T11:13:51Z,2026-05-06T11:14:13Z,2026-05-06T11:14:26Z,11,120.42,card
S-111206,B-09,B-09-T04,2026-05-06,E-506,C-106189,2026-05-06T12:59:01Z,2026-05-06T12:59:11Z,2026-05-06T12:59:16Z,8,49.05,mobile
S-111207,B-09,B-09-T07,2026-05-06,E-935,,2026-05-06T20:17:16Z,2026-05-06T20:17:55Z,2026-05-06T20:18:09Z,10,22.30,mobile
S-111208,B-09,B-09-T07,2026-05-06,E-957,C-114381,2026-05-06T20:33:12Z,2026-05-06T20:35:38Z,2026-05-06T20:35:54Z,23,173.52,card
S-111209,B-09,B-09-T01,2026-05-06,E-948,C-122661,2026-05-06T21:06:18Z,2026-05-06T21:06:26Z,2026-05-06T21:06:39Z,3,35.10,mobile
S-111210,B-09,B-09-T05,2026-05-06,E-958,,2026-05-06T14:04:05Z,2026-05-06T14:04:13Z,2026-05-06T14:04:37Z,2,16.72,cash
S-111211,B-09,B-09-T06,2026-05-06,E-942,C-126795,2026-05-06T07:33:16Z,2026-05-06T07:33:57Z,2026-05-06T07:34:09Z,8,72.09,card
S-111212,B-09,B-09-T01,2026-05-06,E-960,,2026-05-06T18:24:56Z,2026-05-06T18:25:04Z,2026-05-06T18:25:10Z,2,5.20,mobile
S-111213,B-09,B-09-T03,2026-05-06,E-936,C-128689,2026-05-06T08:18:14Z,2026-05-06T08:18:22Z,2026-05-06T08:18:26Z,2,4.32,card
S-111214,B-09,B-09-T01,2026-05-06,E-936,,2026-05-06T12:17:56Z,2026-05-06T12:18:10Z,2026-05-06T12:18:25Z,10,38.06,mobile
S-111215,B-09,B-09-T06,2026-05-06,E-958,C-119547,2026-05-06T16:22:46Z,2026-05-06T16:22:57Z,2026-05-06T16:23:05Z,3,5.52,card
S-111216,B-09,B-09-T03,2026-05-06,E-950,,2026-05-06T11:07:20Z,2026-05-06T11:08:06Z,2026-05-06T11:08:17Z,21,132.66,card
S-111217,B-09,B-09-T03,2026-05-06,E-949,,2026-05-06T07:33:24Z,2026-05-06T07:33:32Z,2026-05-06T07:33:52Z,3,2.85,cash
S-111218,B-09,B-09-T05,2026-05-06,E-949,C-106461,2026-05-06T19:35:52Z,2026-05-06T19:36:00Z,2026-05-06T19:36:12Z,1,3.90,card
S-111219,B-09,B-09-T03,2026-05-06,E-948,C-139902,2026-05-06T11:15:04Z,2026-05-06T11:15:35Z,2026-05-06T11:15:41Z,26,139.73,card
S-111220,B-09,B-09-T06,2026-05-06,E-943,,2026-05-06T13:03:32Z,2026-05-06T13:03:49Z,2026-05-06T13:03:59Z,3,15.95,card
S-111221,B-09,B-09-T04,2026-05-06,E-935,C-113101,2026-05-06T21:23:17Z,2026-05-06T21:23:32Z,2026-05-06T21:23:38Z,9,24.09,mobile
S-111222,B-09,B-09-T06,2026-05-06,E-954,,2026-05-06T18:32:14Z,2026-05-06T18:33:33Z,2026-05-06T18:33:45Z,15,114.12,card
S-111223,B-09,B-09-T02,2026-05-06,E-940,C-100303,2026-05-06T07:32:50Z,2026-05-06T07:32:58Z,2026-05-06T07:33:05Z,2,12.95,mobile
S-111224,B-09,B-09-T04,2026-05-06,E-938,,2026-05-06T11:56:18Z,2026-05-06T11:56:27Z,2026-05-06T11:56:44Z,4,24.55,card
S-111225,B-09,B-09-T07,2026-05-06,E-959,,2026-05-06T14:33:07Z,2026-05-06T14:34:43Z,2026-05-06T14:35:00Z,22,95.08,card
S-111226,B-09,B-09-T01,2026-05-06,E-951,,2026-05-06T10:24:54Z,2026-05-06T10:25:02Z,2026-05-06T10:25:29Z,4,21.20,cash
S-111227,B-09,B-09-T05,2026-05-06,E-940,,2026-05-06T15:16:52Z,2026-05-06T15:17:00Z,2026-05-06T15:17:32Z,2,14.92,cash
S-111228,B-09,B-09-T03,2026-05-06,E-946,,2026-05-06T20:10:46Z,2026-05-06T20:10:54Z,2026-05-06T20:11:01Z,3,3.69,mobile
S-111229,B-09,B-09-T03,2026-05-06,E-950,,2026-05-06T09:51:59Z,2026-05-06T09:52:23Z,2026-05-06T09:52:40Z,13,91.72,cash
S-111230,B-09,B-09-T01,2026-05-06,E-941,,2026-05-06T16:49:00Z,2026-05-06T16:49:08Z,2026-05-06T16:49:16Z,1,3.54,mobile
S-111231,B-09,B-09-T02,2026-05-06,E-945,,2026-05-06T08:08:49Z,2026-05-06T08:09:10Z,2026-05-06T08:09:14Z,9,29.91,card
S-111232,B-09,B-09-T07,2026-05-06,E-952,C-112718,2026-05-06T13:55:35Z,2026-05-06T13:55:56Z,2026-05-06T13:56:02Z,4,16.08,card
S-111233,B-09,B-09-T07,2026-05-06,E-940,,2026-05-06T08:57:44Z,2026-05-06T08:57:58Z,2026-05-06T08:58:08Z,4,70.58,card
S-111234,B-09,B-09-T06,2026-05-06,E-955,,2026-05-06T18:01:46Z,2026-05-06T18:03:43Z,2026-05-06T18:03:50Z,21,71.85,mobile
S-111235,B-09,B-09-T03,2026-05-06,E-943,C-126574,2026-05-06T08:00:47Z,2026-05-06T08:01:16Z,2026-05-06T08:01:27Z,13,52.39,mobile
S-111236,B-09,B-09-T04,2026-05-06,E-938,C-138138,2026-05-06T12:29:38Z,2026-05-06T12:29:57Z,2026-05-06T12:30:29Z,12,113.77,cash
S-111237,B-09,B-09-T01,2026-05-06,E-958,,2026-05-06T15:19:50Z,2026-05-06T15:20:20Z,2026-05-06T15:20:28Z,14,50.72,card
S-111238,B-09,B-09-T05,2026-05-06,E-950,,2026-05-06T16:58:48Z,2026-05-06T16:58:56Z,2026-05-06T16:59:01Z,2,2.62,mobile
S-111239,B-09,B-09-T05,2026-05-06,E-964,,2026-05-06T11:16:45Z,2026-05-06T11:16:53Z,2026-05-06T11:17:24Z,3,13.98,cash
S-111240,B-09,B-09-T03,2026-05-06,E-953,C-140653,2026-05-06T10:10:43Z,2026-05-06T10:12:26Z,2026-05-06T10:12:41Z,42,163.56,mobile
S-111241,B-09,B-09-T06,2026-05-06,E-941,,2026-05-06T20:00:37Z,2026-05-06T20:03:45Z,2026-05-06T20:03:58Z,34,143.37,card
S-111242,B-09,B-09-T06,2026-05-06,E-947,C-124702,2026-05-06T10:38:34Z,2026-05-06T10:38:47Z,2026-05-06T10:38:54Z,2,5.64,card
S-111243,B-09,B-09-T03,2026-05-06,E-935,C-125658,2026-05-06T16:48:15Z,2026-05-06T16:48:23Z,2026-05-06T16:48:30Z,5,5.82,card
S-111244,B-09,B-09-T06,2026-05-06,E-941,,2026-05-06T12:57:58Z,2026-05-06T12:58:21Z,2026-05-06T12:58:29Z,5,20.00,card
S-111245,B-09,B-09-T05,2026-05-06,E-948,C-123764,2026-05-06T19:34:16Z,2026-05-06T19:34:24Z,2026-05-06T19:34:29Z,3,4.02,card
S-111246,B-09,B-09-T03,2026-05-06,E-945,,2026-05-06T14:30:03Z,2026-05-06T14:30:15Z,2026-05-06T14:30:19Z,6,14.56,card
S-111247,B-09,B-09-T06,2026-05-06,E-953,C-103014,2026-05-06T09:35:28Z,2026-05-06T09:36:47Z,2026-05-06T09:36:59Z,16,55.10,card
S-111248,B-09,B-09-T04,2026-05-06,E-947,,2026-05-06T17:06:44Z,2026-05-06T17:06:52Z,2026-05-06T17:07:06Z,3,79.77,card
S-111249,B-09,B-09-T07,2026-05-06,E-946,,2026-05-06T15:31:03Z,2026-05-06T15:31:29Z,2026-05-06T15:31:34Z,6,31.60,card
S-111250,B-09,B-09-T05,2026-05-06,E-961,C-128346,2026-05-06T10:50:46Z,2026-05-06T10:51:40Z,2026-05-06T10:51:49Z,44,151.29,card
S-111251,B-09,B-09-T06,2026-05-06,E-950,C-136953,2026-05-06T11:56:21Z,2026-05-06T11:56:40Z,2026-05-06T11:56:49Z,4,10.37,card
S-111252,B-09,B-09-T04,2026-05-06,E-956,,2026-05-06T19:07:49Z,2026-05-06T19:08:24Z,2026-05-06T19:08:33Z,24,75.91,mobile
S-111253,B-09,B-09-T02,2026-05-06,E-949,,2026-05-06T10:02:37Z,2026-05-06T10:03:04Z,2026-05-06T10:03:22Z,19,44.15,cash
S-111254,B-09,B-09-T06,2026-05-06,E-951,,2026-05-06T11:43:26Z,2026-05-06T11:43:52Z,2026-05-06T11:44:07Z,4,15.16,card
